iteration,mean_effect_melanoma,mean_effect_other,selectivity,frac_dependent_melanoma,frac_dependent_other
290,-1.3068031223833725,-0.18474901516121928,-1.1220541072221533,0.84,0.024186046511627906
291,-1.3618429780563417,-0.18953948519961047,-1.1723034928567313,0.8666666666666667,0.027906976744186046
292,-1.355286943088357,-0.18963149213126096,-1.165655450957096,0.88,0.026976744186046512
293,-1.420458167613317,-0.17833543301902063,-1.2421227345942965,0.8933333333333333,0.03627906976744186
294,-1.4458709262139682,-0.17742096693477172,-1.2684499592791965,0.7866666666666666,0.023255813953488372
295,-1.3488530775581122,-0.18546931905869826,-1.163383758499414,0.8133333333333334,0.026976744186046512
296,-1.3586452537436677,-0.17818919442674938,-1.1804560593169184,0.8,0.027906976744186046
297,-1.3715248707472685,-0.18801775484801203,-1.1835071158992565,0.8533333333333334,0.020465116279069766
298,-1.3838858540645014,-0.18410121388318917,-1.1997846401813121,0.84,0.03348837209302326
299,-1.2575719142314747,-0.18914219861039608,-1.0684297156210787,0.8266666666666667,0.025116279069767444
300,-1.4235372222572542,-0.18518472507019612,-1.238352497187058,0.8533333333333334,0.02883720930232558
301,-1.2338910452330116,-0.1759109704336611,-1.0579800747993504,0.8,0.03162790697674418
302,-1.2052975186580632,-0.1827921020800575,-1.0225054165780056,0.76,0.020465116279069766
303,-1.4336071220954205,-0.18938437301554598,-1.2442227490798745,0.84,0.021395348837209303
304,-1.402605019968405,-0.17901215989661268,-1.2235928600717925,0.8533333333333334,0.029767441860465118
305,-1.495045249007906,-0.17798833669518033,-1.3170569123127258,0.9066666666666666,0.022325581395348838
306,-1.4355419200751702,-0.1858188469001169,-1.2497230731750533,0.8666666666666667,0.030697674418604652
307,-1.5228782231477693,-0.185110758787352,-1.3377674643604174,0.8933333333333333,0.025116279069767444
308,-1.3285560465914017,-0.17985886480730498,-1.1486971817840967,0.8,0.029767441860465118
309,-1.3224208331963379,-0.18353425839280627,-1.1388865748035315,0.8133333333333334,0.022325581395348838
310,-1.3960676605603468,-0.19278431952357503,-1.2032833410367718,0.88,0.037209302325581395
311,-1.4196564664432683,-0.1868642817262026,-1.2327921847170658,0.84,0.026046511627906978
312,-1.3102785903575958,-0.17971173091850526,-1.1305668594390905,0.8133333333333334,0.020465116279069766
313,-1.358275165307444,-0.18338265163229592,-1.1748925136751482,0.8133333333333334,0.029767441860465118
314,-1.3867062126511305,-0.1876985680672124,-1.1990076445839182,0.84,0.029767441860465118
315,-1.5120564475861493,-0.18136209595506264,-1.3306943516310867,0.92,0.03255813953488372
316,-1.4047316838641597,-0.18573180083392746,-1.2189998830302322,0.8666666666666667,0.03627906976744186
317,-1.3329941402644854,-0.18720673504079924,-1.145787405223686,0.8266666666666667,0.03255813953488372
318,-1.3582032296027797,-0.183424864531672,-1.1747783650711077,0.8666666666666667,0.026046511627906978
319,-1.526250736951255,-0.17652042055531808,-1.3497303163959369,0.8933333333333333,0.026046511627906978
320,-1.297634281049427,-0.1960342502563385,-1.1016000307930884,0.8133333333333334,0.026976744186046512
321,-1.479950065128686,-0.17813533282354846,-1.3018147323051377,0.8933333333333333,0.03348837209302326
322,-1.454439455636164,-0.1753498952453611,-1.2790895603908028,0.84,0.020465116279069766
323,-1.533834514617607,-0.17011719549347493,-1.3637173191241319,0.9066666666666666,0.023255813953488372
324,-1.3878798108591974,-0.18820941132104926,-1.1996703995381481,0.88,0.03162790697674418
325,-1.3505472730340298,-0.1785590822928432,-1.1719881907411867,0.8933333333333333,0.024186046511627906
326,-1.3027310246218584,-0.18340999255600318,-1.1193210320658553,0.8133333333333334,0.035348837209302326
327,-1.285875358270673,-0.18655823685037182,-1.0993171214203012,0.84,0.03441860465116279
328,-1.3961558604976558,-0.18648084314360103,-1.209675017354055,0.8933333333333333,0.022325581395348838
329,-1.459254557762061,-0.18469821844729195,-1.2745563393147692,0.88,0.03348837209302326
330,-1.3453529633961556,-0.18828759370287443,-1.157065369693281,0.8266666666666667,0.030697674418604652
331,-1.328499812230013,-0.17966144516441612,-1.1488383670655968,0.8,0.026976744186046512
332,-1.2587754725068268,-0.18511221843131967,-1.0736632540755071,0.8,0.025116279069767444
333,-1.2505930879597653,-0.1954605434214236,-1.0551325445383417,0.76,0.035348837209302326
334,-1.3592307236854464,-0.19198471769048378,-1.1672460059949625,0.8533333333333334,0.03162790697674418
335,-1.4112510424898161,-0.18764428208536532,-1.2236067604044507,0.8666666666666667,0.03441860465116279
336,-1.345718566727128,-0.1848220004164872,-1.160896566310641,0.8533333333333334,0.03162790697674418
337,-1.4790533152486287,-0.18353070755030998,-1.2955226076983188,0.84,0.02883720930232558
338,-1.4013667258814289,-0.18552631772518008,-1.2158404081562488,0.84,0.027906976744186046
339,-1.2514546538015385,-0.19293099755094684,-1.0585236562505917,0.76,0.030697674418604652
340,-1.3861977059127149,-0.17811725211823165,-1.2080804537944831,0.84,0.022325581395348838
341,-1.3415262663012728,-0.18505469207713007,-1.1564715742241427,0.8133333333333334,0.027906976744186046
342,-1.350778172135518,-0.18643961697481615,-1.164338555160702,0.84,0.024186046511627906
343,-1.3484818726912082,-0.18191933459773243,-1.1665625380934759,0.8266666666666667,0.018604651162790697
344,-1.3729177861325215,-0.18289333939385247,-1.190024446738669,0.8266666666666667,0.026976744186046512
345,-1.2218668892181097,-0.18499180231235382,-1.036875086905756,0.7466666666666667,0.035348837209302326
346,-1.2818911203851378,-0.19367252732938137,-1.0882185930557564,0.84,0.03348837209302326
347,-1.3868311403618423,-0.19644108258749712,-1.1903900577743451,0.8266666666666667,0.030697674418604652
348,-1.4994721704909248,-0.17781447262351127,-1.3216576978674135,0.9333333333333333,0.03441860465116279
349,-1.3129734978822696,-0.19419342445897397,-1.1187800734232956,0.88,0.029767441860465118
350,-1.3919647511756281,-0.1888501402804402,-1.203114610895188,0.7866666666666666,0.023255813953488372
351,-1.3663888295622237,-0.1801978949025716,-1.1861909346596522,0.8933333333333333,0.024186046511627906
352,-1.4079074240054508,-0.18184265382059048,-1.2260647701848604,0.9066666666666666,0.03255813953488372
353,-1.4678229168012529,-0.1836017645805233,-1.2842211522207296,0.92,0.026046511627906978
354,-1.5237912725120195,-0.18726048345254914,-1.3365307890594704,0.9066666666666666,0.026976744186046512
355,-1.399053544497731,-0.18698102465313404,-1.212072519844597,0.9066666666666666,0.03441860465116279
356,-1.4579893816486378,-0.18198711798052877,-1.276002263668109,0.8666666666666667,0.025116279069767444
357,-1.372534087274515,-0.18784974947534924,-1.1846843377991658,0.88,0.02883720930232558
358,-1.442447175741429,-0.18852239730671103,-1.253924778434718,0.9066666666666666,0.026046511627906978
359,-1.3424699450100324,-0.19384893698403496,-1.1486210080259973,0.84,0.035348837209302326
360,-1.2661341353031936,-0.17903690407312814,-1.0870972312300655,0.8,0.027906976744186046
361,-1.3003167901168,-0.19471544449075917,-1.1056013456260407,0.8133333333333334,0.035348837209302326
362,-1.4222909646384758,-0.18530400632597036,-1.2369869583125055,0.8666666666666667,0.026976744186046512
363,-1.390782583949071,-0.18230608364824796,-1.208476500300823,0.8533333333333334,0.024186046511627906
364,-1.2575987445242216,-0.18068435472171762,-1.076914389802504,0.8266666666666667,0.025116279069767444
365,-1.2818095326074406,-0.18299127093348824,-1.0988182616739524,0.8533333333333334,0.024186046511627906
366,-1.3257226755849472,-0.19100127720473,-1.1347213983802171,0.8266666666666667,0.026976744186046512
367,-1.4283538767902015,-0.187495251373919,-1.2408586254162826,0.8533333333333334,0.027906976744186046
368,-1.3198059178328903,-0.1795748640781752,-1.1402310537547151,0.8133333333333334,0.026976744186046512
369,-1.3795445931125163,-0.19319216644584444,-1.1863524266666718,0.88,0.029767441860465118
370,-1.5178493707109098,-0.19434453322574083,-1.323504837485169,0.8666666666666667,0.030697674418604652
371,-1.4068490783803804,-0.177009699491933,-1.2298393788884474,0.8266666666666667,0.026976744186046512
372,-1.3372014529967775,-0.18151782861109447,-1.155683624385683,0.88,0.027906976744186046
373,-1.3231892087612551,-0.17351492350617317,-1.1496742852550819,0.8133333333333334,0.017674418604651163
374,-1.2952800563412703,-0.17613510032703814,-1.1191449560142321,0.8,0.022325581395348838
375,-1.337773263285388,-0.1748267494003169,-1.1629465138850712,0.8,0.026976744186046512
376,-1.3735321253003152,-0.18612223828780516,-1.18740988701251,0.8666666666666667,0.027906976744186046
377,-1.2971568385976315,-0.17593993980239475,-1.121216898795237,0.7866666666666666,0.026046511627906978
378,-1.5340124270236228,-0.19017193988691594,-1.343840487136707,0.92,0.03441860465116279
379,-1.3529585304790501,-0.18082279883591412,-1.172135731643136,0.84,0.022325581395348838
380,-1.4475696602053396,-0.173902369821656,-1.2736672903836836,0.8533333333333334,0.01953488372093023
381,-1.395132778301729,-0.17808352066821304,-1.2170492576335161,0.8533333333333334,0.026046511627906978
382,-1.3309419613665572,-0.18136110084836995,-1.1495808605181872,0.8133333333333334,0.025116279069767444
383,-1.333248607286842,-0.17264325450580723,-1.1606053527810347,0.8133333333333334,0.022325581395348838
384,-1.1727866258585322,-0.1817276234754091,-0.9910590023831232,0.76,0.03255813953488372
385,-1.357878339868152,-0.18013574631247345,-1.1777425935556785,0.84,0.025116279069767444
386,-1.3114578858742054,-0.18455884790514154,-1.1268990379690638,0.8666666666666667,0.03255813953488372
387,-1.303415881318912,-0.17458170226799766,-1.1288341790509144,0.8,0.026046511627906978
388,-1.3691553389250453,-0.17933037715269756,-1.1898249617723478,0.8266666666666667,0.03162790697674418
389,-1.4022815076118118,-0.1834070741058543,-1.2188744335059576,0.84,0.03162790697674418
390,-1.4433711214218967,-0.1850764485508428,-1.258294672871054,0.8666666666666667,0.03162790697674418
391,-1.3670099725914133,-0.18508544608034708,-1.1819245265110663,0.8133333333333334,0.03255813953488372
392,-1.2809456450341339,-0.18674578444592255,-1.0941998605882113,0.8266666666666667,0.03441860465116279
393,-1.39622378284822,-0.1954034364456962,-1.2008203464025238,0.8266666666666667,0.03348837209302326
394,-1.3666658873804811,-0.17577498393250945,-1.1908909034479715,0.8666666666666667,0.025116279069767444
395,-1.3934546365369604,-0.17767870519533815,-1.2157759313416223,0.8666666666666667,0.022325581395348838
396,-1.341210775947091,-0.184716967441095,-1.1564938085059961,0.7866666666666666,0.03627906976744186
397,-1.4044603748085573,-0.18082561696731095,-1.2236347578412463,0.8266666666666667,0.024186046511627906
398,-1.4219009710910684,-0.18531844348028975,-1.2365825276107787,0.8666666666666667,0.03255813953488372
399,-1.3572370863020786,-0.17147930405097575,-1.185757782251103,0.8533333333333334,0.01953488372093023
400,-1.5321251940702685,-0.18368013322621463,-1.348445060844054,0.9066666666666666,0.023255813953488372
401,-1.3932260347721308,-0.18966288511244825,-1.2035631496596826,0.8666666666666667,0.021395348837209303
402,-1.524771582357524,-0.190841649918725,-1.333929932438799,0.8933333333333333,0.030697674418604652
403,-1.3625128500823613,-0.17331407359392167,-1.1891987764884397,0.84,0.020465116279069766
404,-1.329055236183218,-0.18244086281042227,-1.1466143733727958,0.8266666666666667,0.03162790697674418
405,-1.3430616625901781,-0.1806907934286834,-1.1623708691614947,0.8133333333333334,0.024186046511627906
406,-1.3614471883348302,-0.1851587866910075,-1.1762884016438226,0.84,0.03627906976744186
407,-1.3975365441039354,-0.18021602461257175,-1.2173205194913637,0.8533333333333334,0.023255813953488372
408,-1.4240939013062588,-0.17985912150165292,-1.2442347798046058,0.8533333333333334,0.02883720930232558
409,-1.5213682224606362,-0.18644722443449452,-1.3349209980261416,0.8666666666666667,0.026046511627906978
410,-1.4850392484890267,-0.17775199729578184,-1.307287251193245,0.9066666666666666,0.029767441860465118
411,-1.421928329464241,-0.18165755090686314,-1.2402707785573779,0.8533333333333334,0.026046511627906978
412,-1.483476112919625,-0.18251775909628312,-1.3009583538233418,0.88,0.023255813953488372
413,-1.3520960567700597,-0.18485349756130237,-1.1672425592087574,0.7733333333333333,0.029767441860465118
414,-1.4293126617680285,-0.17902527009411473,-1.250287391673914,0.88,0.027906976744186046
415,-1.4498435015745956,-0.20145527584340805,-1.2483882257311876,0.92,0.029767441860465118
416,-1.3596310576310169,-0.18237922127435746,-1.1772518363566595,0.8266666666666667,0.024186046511627906
417,-1.462117711490588,-0.18594621896266303,-1.2761714925279248,0.9066666666666666,0.026976744186046512
418,-1.3341285738750577,-0.18107455149299376,-1.153054022382064,0.7866666666666666,0.021395348837209303
419,-1.3512612565189899,-0.17841875103051935,-1.1728425054884706,0.7866666666666666,0.02883720930232558
420,-1.3131721621279233,-0.20222332017904573,-1.1109488419488776,0.88,0.037209302325581395
421,-1.3060532631277788,-0.1858751182750543,-1.1201781448527246,0.8133333333333334,0.026976744186046512
422,-1.3904490524567295,-0.18714311071087703,-1.2033059417458525,0.8533333333333334,0.026046511627906978
423,-1.5076644694512262,-0.18274121521795753,-1.3249232542332687,0.88,0.025116279069767444
424,-1.4001191203309116,-0.18954268122615422,-1.2105764391047573,0.8533333333333334,0.030697674418604652
425,-1.422660399351788,-0.18256409756424635,-1.2400963017875415,0.8666666666666667,0.029767441860465118
426,-1.345259946334838,-0.17947259962056955,-1.1657873467142685,0.8,0.026976744186046512
427,-1.398820314349252,-0.18430414391702463,-1.2145161704322274,0.8,0.026976744186046512
428,-1.3234900165080998,-0.18368013832142882,-1.139809878186671,0.84,0.023255813953488372
429,-1.2004785557617579,-0.17753130808214643,-1.0229472476796115,0.8133333333333334,0.024186046511627906
430,-1.482860234292635,-0.1810571500863419,-1.301803084206293,0.9466666666666667,0.029767441860465118
431,-1.4208866034856038,-0.18552575356888457,-1.2353608499167192,0.9066666666666666,0.021395348837209303
432,-1.405036021998568,-0.19238205982204862,-1.2126539621765193,0.8133333333333334,0.035348837209302326
433,-1.3161346676598975,-0.186717378966134,-1.1294172886937635,0.8666666666666667,0.03441860465116279
434,-1.365559045734692,-0.186820594624862,-1.17873845110983,0.8933333333333333,0.024186046511627906
435,-1.3105079577550007,-0.17563586075576293,-1.1348720969992379,0.8266666666666667,0.025116279069767444
436,-1.3967137894215234,-0.18576228884243132,-1.210951500579092,0.8933333333333333,0.022325581395348838
437,-1.4767472346353936,-0.1930221587048446,-1.283725075930549,0.8933333333333333,0.03162790697674418
438,-1.3626843834474884,-0.20135897669591,-1.1613254067515784,0.8133333333333334,0.03441860465116279
439,-1.4809413675224634,-0.1847477740111072,-1.2961935935113562,0.92,0.025116279069767444
440,-1.4224363115121255,-0.19612528135463705,-1.2263110301574884,0.88,0.03348837209302326
441,-1.2283166089651893,-0.17713523897998235,-1.051181369985207,0.8,0.022325581395348838
442,-1.279903011606128,-0.19232926080374219,-1.087573750802386,0.7866666666666666,0.03255813953488372
443,-1.3905231143743364,-0.181406736183135,-1.2091163781912013,0.88,0.020465116279069766
444,-1.3161290237750791,-0.17959261171718888,-1.1365364120578902,0.8,0.024186046511627906
445,-1.4251182716772566,-0.18929672377687237,-1.2358215479003842,0.88,0.022325581395348838
446,-1.3642666793475475,-0.18263644373262064,-1.1816302356149269,0.84,0.020465116279069766
447,-1.4375298060483814,-0.17434998506050053,-1.2631798209878808,0.8666666666666667,0.022325581395348838
448,-1.398966727855853,-0.17376207549150802,-1.225204652364345,0.88,0.023255813953488372
449,-1.362399285271625,-0.1868801056907614,-1.1755191795808635,0.84,0.026046511627906978
450,-1.2321412373967917,-0.2000554109385116,-1.0320858264582802,0.7333333333333333,0.03627906976744186
451,-1.4301045439044895,-0.18929638869388232,-1.2408081552106072,0.8533333333333334,0.03255813953488372
452,-1.4562438759845826,-0.18028127765520574,-1.275962598329377,0.9066666666666666,0.027906976744186046
453,-1.4354094667544974,-0.18076860471210546,-1.254640862042392,0.88,0.026046511627906978
454,-1.3815409620798709,-0.18521636292442697,-1.1963245991554439,0.84,0.026976744186046512
455,-1.3212214695715039,-0.18985966608700158,-1.1313618034845023,0.8,0.030697674418604652
456,-1.272714385893593,-0.17967943304357423,-1.0930349528500187,0.8133333333333334,0.020465116279069766
457,-1.3190007695893187,-0.1908203000554608,-1.128180469533858,0.8,0.03348837209302326
458,-1.4595840975401668,-0.20023211645352945,-1.2593519810866374,0.8666666666666667,0.035348837209302326
459,-1.418777458283153,-0.179723460702032,-1.239053997581121,0.8266666666666667,0.022325581395348838
460,-1.2722195968430148,-0.17405362448153394,-1.098165972361481,0.8,0.020465116279069766
461,-1.3205712953616229,-0.1791262498982617,-1.1414450454633611,0.8666666666666667,0.01953488372093023
462,-1.451291956075694,-0.18691389270809927,-1.2643780633675947,0.8666666666666667,0.026976744186046512
463,-1.4114441872029337,-0.19086543716433196,-1.2205787500386018,0.8266666666666667,0.022325581395348838
464,-1.2639119165576238,-0.19100319624727405,-1.0729087203103498,0.72,0.03162790697674418
465,-1.3375172369701713,-0.18258970893958515,-1.1549275280305862,0.8266666666666667,0.026046511627906978
466,-1.4054787497573564,-0.18925819642228478,-1.2162205533350716,0.84,0.01953488372093023
467,-1.309053727220986,-0.17806089124641644,-1.1309928359745696,0.8133333333333334,0.020465116279069766
468,-1.485260326555596,-0.18509368679593866,-1.3001666397596572,0.9066666666666666,0.029767441860465118
469,-1.3344039058320438,-0.1865181810829097,-1.147885724749134,0.88,0.026976744186046512
470,-1.3125293172252683,-0.1909570636314562,-1.1215722535938122,0.7733333333333333,0.03348837209302326
471,-1.363248438485284,-0.18455432513064726,-1.178694113354637,0.7866666666666666,0.035348837209302326
472,-1.3423110825066218,-0.19776676741359,-1.144544315093032,0.7733333333333333,0.035348837209302326
473,-1.1794617263441118,-0.18078095988991816,-0.9986807664541937,0.7466666666666667,0.018604651162790697
474,-1.3291525129005761,-0.1911569315337723,-1.137995581366804,0.8133333333333334,0.03255813953488372
475,-1.4310834239533434,-0.18099758087754902,-1.2500858430757944,0.84,0.025116279069767444
476,-1.3328629083716528,-0.18274097083029758,-1.1501219375413552,0.8266666666666667,0.027906976744186046
477,-1.2593095732885393,-0.18664952116018244,-1.072660052128357,0.7866666666666666,0.025116279069767444
478,-1.4896416491363111,-0.18180848973056576,-1.3078331594057453,0.92,0.027906976744186046
479,-1.3905906251836726,-0.1780410067321521,-1.2125496184515205,0.8933333333333333,0.03348837209302326
480,-1.4493633115692168,-0.17474741828955057,-1.2746158932796663,0.88,0.026976744186046512
481,-1.3931375984970789,-0.18273320548660238,-1.2104043930104764,0.8533333333333334,0.026976744186046512
482,-1.3216756681391788,-0.1904170724499555,-1.1312585956892234,0.8133333333333334,0.029767441860465118
483,-1.3710866346172037,-0.1869862953060992,-1.1841003393111045,0.8266666666666667,0.03255813953488372
484,-1.3913118413211896,-0.1914563312549839,-1.1998555100662056,0.8533333333333334,0.03162790697674418
485,-1.334439341452154,-0.1924921385800025,-1.1419472028721516,0.84,0.024186046511627906
486,-1.402066638186415,-0.19187384307172192,-1.2101927951146931,0.8933333333333333,0.037209302325581395
487,-1.3868881410476728,-0.1731455150196929,-1.2137426260279798,0.8266666666666667,0.021395348837209303
488,-1.3983804678342555,-0.18324875977661423,-1.2151317080576414,0.8533333333333334,0.027906976744186046
489,-1.416365857123189,-0.1815276024460341,-1.2348382546771548,0.8933333333333333,0.023255813953488372
490,-1.356150733597955,-0.19260941411364418,-1.163541319484311,0.8266666666666667,0.030697674418604652
491,-1.4159187662506054,-0.1852755193376594,-1.230643246912946,0.8533333333333334,0.025116279069767444
492,-1.3925947513835075,-0.18171938072172367,-1.2108753706617839,0.8533333333333334,0.02883720930232558
493,-1.3732653644779138,-0.17701213781271102,-1.1962532266652028,0.88,0.027906976744186046
494,-1.3984224632611642,-0.1835231564216283,-1.214899306839536,0.84,0.023255813953488372
495,-1.2969409017399591,-0.18017299921502358,-1.1167679025249355,0.8,0.026046511627906978
496,-1.3877460870232574,-0.18870734952500956,-1.1990387374982479,0.8533333333333334,0.026046511627906978
497,-1.212440483325252,-0.1800834422187967,-1.0323570411064553,0.7466666666666667,0.023255813953488372
498,-1.4955914344970118,-0.1803414145452607,-1.3152500199517512,0.9066666666666666,0.022325581395348838
499,-1.3317291747341398,-0.18670099315618538,-1.1450281815779544,0.84,0.02883720930232558
500,-1.4323389739738224,-0.1791454530702445,-1.2531935209035778,0.8666666666666667,0.018604651162790697
501,-1.5426469236386708,-0.18182000437553697,-1.360826919263134,0.96,0.027906976744186046
502,-1.469017996748406,-0.18897726744831952,-1.2800407293000866,0.8933333333333333,0.037209302325581395
503,-1.4884925983611794,-0.17247930202239797,-1.3160132963387814,0.9066666666666666,0.026046511627906978
504,-1.4486801981835118,-0.1826686157491909,-1.266011582434321,0.9333333333333333,0.021395348837209303
505,-1.3774692722997823,-0.18750982780555506,-1.1899594444942272,0.8533333333333334,0.030697674418604652
506,-1.52764686720486,-0.19017078610739688,-1.337476081097463,0.92,0.03348837209302326
507,-1.5041419800290186,-0.1853860666845521,-1.3187559133444664,0.8533333333333334,0.027906976744186046
508,-1.3331104012780315,-0.19333085553243975,-1.1397795457455917,0.8533333333333334,0.03162790697674418
509,-1.4657913851366577,-0.18242417147916606,-1.2833672136574916,0.8666666666666667,0.024186046511627906
510,-1.281994503996892,-0.18991310692345234,-1.0920813970734398,0.8266666666666667,0.03255813953488372
511,-1.3928583794811276,-0.19522667289661164,-1.197631706584516,0.8,0.030697674418604652
512,-1.2927240692663027,-0.1882449542507908,-1.1044791150155118,0.8266666666666667,0.026976744186046512
513,-1.4494672037679102,-0.17807866665269326,-1.271388537115217,0.88,0.023255813953488372
514,-1.3274098518628041,-0.18700061523182027,-1.140409236630984,0.84,0.02883720930232558
515,-1.3607500239144763,-0.18265843759704464,-1.1780915863174317,0.88,0.030697674418604652
516,-1.3821519313767399,-0.1810670410563894,-1.2010848903203504,0.84,0.027906976744186046
517,-1.2902459342483608,-0.18306801022331845,-1.1071779240250423,0.8,0.03441860465116279
518,-1.3669564296643835,-0.17966106816581123,-1.1872953614985722,0.84,0.024186046511627906
519,-1.3326291670024033,-0.18744137417520693,-1.1451877928271963,0.84,0.023255813953488372
520,-1.2552413619739862,-0.18709924316179638,-1.0681421188121898,0.76,0.027906976744186046
521,-1.3162621767637976,-0.18652161359891853,-1.1297405631648791,0.8666666666666667,0.026046511627906978
522,-1.2642605974589665,-0.18966620761372613,-1.0745943898452404,0.8,0.025116279069767444
523,-1.383724065625386,-0.18903095997407043,-1.1946931056513155,0.88,0.03348837209302326
524,-1.4193687632516665,-0.18446593825169022,-1.2349028249999763,0.92,0.03162790697674418
525,-1.3098510586920218,-0.1715464554983719,-1.13830460319365,0.8,0.021395348837209303
526,-1.320536962973172,-0.1825267298944326,-1.1380102330787394,0.8,0.025116279069767444
527,-1.3707878185683533,-0.1841570561815813,-1.186630762386772,0.88,0.027906976744186046
528,-1.2333079075675144,-0.18532314326406074,-1.0479847643034537,0.8,0.02883720930232558
529,-1.4151851268035642,-0.17888463137047353,-1.2363004954330907,0.9066666666666666,0.026976744186046512
530,-1.2847512837064727,-0.1872175599545563,-1.0975337237519165,0.76,0.029767441860465118
531,-1.255945596084033,-0.1888382541146176,-1.0671073419694153,0.84,0.026976744186046512
532,-1.3401813115208667,-0.182866811599021,-1.1573144999218457,0.84,0.025116279069767444
533,-1.3841681960524768,-0.17509307895224618,-1.2090751171002305,0.8933333333333333,0.029767441860465118
534,-1.4016167288663324,-0.18558937854663976,-1.2160273503196926,0.9066666666666666,0.022325581395348838
535,-1.3093212645125933,-0.18177691671119525,-1.127544347801398,0.8266666666666667,0.02883720930232558
536,-1.3446212441011918,-0.18828238427057178,-1.15633885983062,0.8666666666666667,0.02883720930232558
537,-1.3204891068186302,-0.17633895071203923,-1.144150156106591,0.8,0.025116279069767444
538,-1.3123063927817262,-0.1879334781145874,-1.1243729146671388,0.8266666666666667,0.037209302325581395
539,-1.349824082654062,-0.18734254179241064,-1.1624815408616513,0.84,0.026976744186046512
540,-1.3353065473573216,-0.17162164417980794,-1.1636849031775136,0.8,0.017674418604651163
541,-1.344290908397552,-0.18621918844086252,-1.1580717199566894,0.8133333333333334,0.03441860465116279
542,-1.4393176313187401,-0.18539591720202964,-1.2539217141167105,0.8933333333333333,0.03255813953488372
543,-1.3291261029868318,-0.17920801188691474,-1.149918091099917,0.8666666666666667,0.027906976744186046
544,-1.2723304667376238,-0.17973310723919775,-1.0925973594984262,0.8533333333333334,0.025116279069767444
545,-1.3117211337556272,-0.19340181444954146,-1.1183193193060856,0.8266666666666667,0.03906976744186046
546,-1.3228780003002718,-0.17186726763044458,-1.1510107326698273,0.88,0.01674418604651163
547,-1.4563237564077174,-0.1822574821639753,-1.274066274243742,0.8133333333333334,0.022325581395348838
548,-1.373731035534096,-0.17858168882216532,-1.1951493467119305,0.8,0.027906976744186046
549,-1.32264061447141,-0.1815361962085898,-1.1411044182628203,0.8533333333333334,0.025116279069767444
550,-1.4151178209361475,-0.19022328904042674,-1.2248945318957207,0.8266666666666667,0.030697674418604652
551,-1.6313820225994926,-0.18419303201817447,-1.4471889905813182,0.9066666666666666,0.027906976744186046
552,-1.372790165835565,-0.18813226892453175,-1.1846578969110333,0.8666666666666667,0.02883720930232558
553,-1.3802380883434127,-0.18537962707645336,-1.1948584612669593,0.84,0.026046511627906978
554,-1.2715008310886702,-0.18735424124328495,-1.0841465898453853,0.7733333333333333,0.025116279069767444
555,-1.5053966887742336,-0.1870769194388408,-1.3183197693353927,0.8533333333333334,0.03348837209302326
556,-1.3638542564648632,-0.18153209841794427,-1.182322158046919,0.8666666666666667,0.029767441860465118
557,-1.4284603191480152,-0.16967640861025043,-1.2587839105377647,0.8666666666666667,0.020465116279069766
558,-1.3382067471146435,-0.17644869613816613,-1.1617580509764773,0.8266666666666667,0.020465116279069766
559,-1.3033458275457452,-0.1858809898550369,-1.1174648376907084,0.8533333333333334,0.026976744186046512
560,-1.3788116469428315,-0.19749567528344725,-1.1813159716593842,0.8533333333333334,0.03162790697674418
561,-1.3855429507904216,-0.18475526089037272,-1.200787689900049,0.84,0.03348837209302326
562,-1.423612241247796,-0.1709143973972439,-1.252697843850552,0.88,0.022325581395348838
563,-1.285555324569961,-0.18263201063733747,-1.1029233139326236,0.8266666666666667,0.030697674418604652
564,-1.4635715009766674,-0.19312857733650554,-1.270442923640162,0.8533333333333334,0.03162790697674418
565,-1.3563250595342082,-0.18475977087409176,-1.1715652886601164,0.8666666666666667,0.026046511627906978
566,-1.3166353455840052,-0.1897544280855902,-1.126880917498415,0.7866666666666666,0.026046511627906978
567,-1.4314775013820689,-0.1762281908291096,-1.2552493105529592,0.8533333333333334,0.027906976744186046
568,-1.3743073701131334,-0.18737384110522157,-1.186933529007912,0.8666666666666667,0.03348837209302326
569,-1.2965768938509379,-0.18131008317303762,-1.1152668106779002,0.76,0.02883720930232558
570,-1.550675831384017,-0.18954916242094214,-1.3611266689630748,0.8933333333333333,0.030697674418604652
571,-1.452959955591702,-0.17860594714458114,-1.274354008447121,0.8533333333333334,0.026046511627906978
572,-1.3920581218601735,-0.19839338836532128,-1.1936647334948522,0.8933333333333333,0.027906976744186046
573,-1.4438600822824825,-0.18881559357146707,-1.2550444887110155,0.8666666666666667,0.03162790697674418
574,-1.3413711200628837,-0.19553889584897544,-1.1458322242139083,0.8133333333333334,0.024186046511627906
575,-1.4026052753443619,-0.1823435428162143,-1.2202617325281475,0.84,0.03162790697674418
576,-1.2726118853484272,-0.1802358084718364,-1.0923760768765907,0.7733333333333333,0.026976744186046512
577,-1.3958675123207438,-0.17518916584312366,-1.22067834647762,0.84,0.025116279069767444
578,-1.3891798211652135,-0.18856754784876287,-1.2006122733164506,0.84,0.026976744186046512
579,-1.3908440040253751,-0.1852784774912418,-1.2055655265341334,0.8533333333333334,0.03162790697674418
580,-1.3130237666560869,-0.16968412298301633,-1.1433396436730705,0.8266666666666667,0.017674418604651163
581,-1.2893520396014866,-0.18926696453017322,-1.1000850750713134,0.7866666666666666,0.026976744186046512
