Gene,both_M1M2
CSDE1,-0.00139056054749804
CSE1L,0.00602230490270891
CSF1R,0.0153666441431477
CSF2,-0.0103584207313481
CSF2RA,-0.00476176362679763
CSF2RB,-0.0129435758724677
CSF3,-0.0290034674656139
CSF3R,-0.00391575223821224
CSGALNACT1,0.00340253573071624
CSGALNACT2,0.0024150921792533
CSK,-0.00174247533637883
CSMD2,-0.0063898205599588
CSNK1A1,-0.000650735226733492
CSNK1A1P1,-0.00258718201517049
CSNK1D,-0.00157329006474668
CSNK1E,0.00249967472489626
CSNK1G1,0.00130128061206171
CSNK1G2,0.000405158212870995
CSNK1G3,-0.00513430275121503
CSNK2A1,-0.0012510167128206
CSNK2A2,-0.00166875128828612
CSPG4,0.00324209514172966
CSPG5,0.00795906425817029
CSPP1,0.00522399459463454
CSRNP1,-0.00831000241868673
CSRNP2,-0.0113072806510181
CSRNP3,-0.00804743724048334
CSRP1,0.00150783458545755
CSRP2,-0.00731397968373295
CSRP3,-0.00392674661952194
CST2,0
CST6,0.00394079070908603
CST7,-0.00722265691744141
CSTA,-0.00993724293662626
CSTB,0.00921403234635441
CSTF1,0.00105456708474061
CSTF2,0.00249917463110525
CSTF2T,0
CSTF3,-0.00446514708226193
CTAGE11P,-0.00231212558339052
CTAGE4,-0.00784636622935185
CTAGE6,-0.00478616106590393
CTAGE7P,0.0040154619514211
CTAGE8,-0.00669415287550707
CTAGE9,-0.00249246759778277
CTBP1,0.00351251301869723
CTBP2,-0.000986704248628447
CTBS,-0.00297775442613539
CTC1,-0.00422809628244085
CTCF,0.00146679901746596
CTCFL,0
CTDNEP1,0.00322445329588779
CTDP1,-0.00203461796167659
CTDSP1,0.000403780978579614
CTDSP2,-0.00610225981805583
CTDSPL,0.0144270489433304
CTF1,-0.00990471438917662
CTH,0
CTHRC1,-0.0052893652542714
CTIF,-2.60139838644536E-05
CTLA4,-0.0121950060332828
CTNNA1,-0.0010553385503924
CTNNAL1,0.0308333596229571
CTNNB1,-0.000900731362892928
CTNNBIP1,0.00987364579524569
CTNNBL1,-0.00874661565712712
CTNND1,0.00177567472181203
CTNND2,-0.020138056262265
CTNS,0.00945767414948266
CTPS1,0.0136681373216066
CTPS2,0
CTR9,0.00339284597896202
CTRB1,0.00524732375844053
CTRB2,0.00333184313249562
CTRC,-0.00734553736030371
CTRL,-0.0177483249828842
CTSB,0.00375629969729131
CTSC,0.0126238818774889
CTSD,0.00276564917198135
CTSE,0.010154543383229
CTSF,0.00888433209432921
CTSG,0.0119269879739924
CTSH,-0.00298945975549925
CTSK,0.00522249094423086
CTSL,-0.00521411027794834
CTSLP8,0.00531635314714756
CTSO,-0.00680518972582144
CTSS,-0.00293991862670587
CTSV,0.0116123418480486
CTSW,0.00517851337893081
CTSZ,0.00344032596648629
CTTN,-0.00492122439264698
CTTNBP2,0.0260235912388381
CTTNBP2NL,-0.00305565395128757
CTU2,0.0107014150741899
CTXN1,0.00999321079731666
CUBN,0.0136806714726088
CUEDC1,0.00413801062750831
CUL1,-0.0109330087471469
CUL2,0.00214105722161056
CUL3,0.00369668620422135
CUL4A,0.00155114640837862
CUL4B,-0.00109260948823876
CUL5,0
CUL7,0
CUL9,0
CUTA,0.00520722421557829
CUTC,0.00417975786456975
CUX1,0.0040355581827116
CUX2,0.00633775851203215
CUZD1,0.00634334391882133
CWC15,0
CWC22,-0.00101153768373839
CWC25,-0.00105727235966441
CWC27,0.00109016555749261
CWF19L1,-0.00220313275536653
CWF19L2,-0.00526269001344734
CX3CR1,0.00615873590274042
CXADR,0.0131498338405611
CXCL1,-0.0145574924207355
CXCL10,-0.060291498830055
CXCL11,-0.0421312070533073
CXCL12,-0.00799052986387097
CXCL13,-0.0135480954089139
CXCL14,0.0191060531769968
CXCL16,-0.00773746089880247
CXCL2,-0.0172899792937216
CXCL3,-0.0187493580294381
CXCL5,0
CXCL6,-0.00872770051687108
CXCL8,-0.0273900172243984
CXCL9,-0.052363208081003
CXCR1,0.0180151200725492
CXCR2,0.00827866893528681
CXCR2P1,-0.00365562880303289
CXCR3,-0.00901997456832319
CXCR4,-0.00393607540352679
CXCR5,-0.0204663465421816
CXCR6,-0.00675145396851083
CXXC1,0
CXXC4,0
CXXC5,0.00237673880063135
CXorf38,-0.00363163105954152
CXorf58,-0.00622863912879895
CXorf65,-0.00994020183920076
CYB561,0.00216953066441258
CYB561A3,-0.00810399554832113
CYB561D1,0.00322983155970728
CYB561D2,-0.00342296893360604
CYB5A,-0.0088888749409648
CYB5B,0.00434927359969711
CYB5D1,0.00955587245242289
CYB5D2,0.00206003181105218
CYB5R1,0.00624083528079726
CYB5R2,-0.00405425962102374
CYB5R3,-0.00276398485321301
CYB5R4,-0.00350047887550705
CYB5RL,0.00594417856672979
CYBA,-0.00548060707393401
CYBB,-0.00955033156940771
CYBRD1,0.00959601313841431
CYC1,0.00345964293131452
CYCS,0.0069520013763735
CYCSP52,-0.00203044152616313
CYFIP1,0.00898255084418023
CYFIP2,0
CYGB,0.0059255714255681
CYHR1,0
CYLC2,-0.00250119965444575
CYLD,-0.00659195696605927
CYP11A1,-0.00313834788150573
CYP17A1,-0.00742572214347476
CYP19A1,0.0102835724591615
CYP1A1,0
CYP1B1,0
CYP20A1,0.00211124977003831
CYP21A1P,-0.00199735979958137
CYP21A2,-0.00251441424071688
CYP27A1,0.00203932231276501
CYP27B1,-0.0159086209645346
CYP27C1,-0.00475851193308342
CYP2A6,-0.00347060663407931
CYP2B6,-0.00514099261909447
CYP2B7P,0
CYP2D6,-0.00366539077514456
CYP2E1,-0.016029295831636
CYP2F1,-0.00462951117748691
CYP2J2,-0.0176227397623384
CYP2R1,0.00101806742450788
CYP2S1,-0.00466488975967073
CYP2U1,-0.00249271937696649
CYP2W1,-0.00294083692292506
CYP39A1,-0.00228909508448101
CYP3A4,-0.00280852218662068
CYP3A5,0
CYP3A7,-0.0345937193781178
CYP4A11,0.00593728008905978
CYP4F11,-0.00478805723215673
CYP4F12,0
CYP4F22,-0.00902811071960261
CYP4F3,0
CYP4F30P,-0.0028802645140496
CYP4F35P,-0.0121613436946951
CYP4F62P,-0.00417346255022951
CYP4V2,0.00288352616790074
CYP4X1,0.00904596632254278
CYP51A1,0.0114907186153565
CYP7A1,-0.0061763772713058
CYP7B1,0.000182500218673975
CYP8B1,-0.00339746624812467
CYS1,-0.00510372113974045
CYSLTR1,0.0147122024523663
CYSLTR2,-0.0216992153283509
CYSTM1,0.00160600689200427
CYTH1,-0.00609318987955233
CYTH2,0.000179002316933413
CYTH3,0.00373569209559354
CYTH4,0.0059912220652791
CYTIP,-0.010493351500017
CYTL1,0.0134241548665868
CYYR1,0.0152638392604357
D2HGDH,0.00509648376329547
DAAM1,0.0109865467347698
DAAM2,0.0217771041693144
DAB1,0.00754364490748402
DAB2,0.0142047835394445
DAB2IP,-0.0069447269264944
DACT1,0.0343969228459813
DACT3,0.000473067956004878
DAD1,0.00874738937345698
DAG1,0
DAGLA,0.0097684128532362
DAGLB,0.00113306845103023
DALRD3,0.00176936366420157
DANCR,0.00784396256852183
DAND5,0
DAO,0.00421948153841794
DAP,0.00650333427494677
DAP3,0
DAPK1,0.00119998778118499
DAPK2,-0.00653760111165611
DAPK3,-0.00282660588632059
DAPL1,0.0116872666191115
DAPP1,-0.0145209470260194
DARS2,0.0100026390509983
DAXX,-0.00931765599178837
DAZAP1,0
DBF4,0.000685680864458243
DBF4B,-0.0032278012989378
DBH,0.00520941277471046
DBI,0.00464179526581258
DBIL5P,0.00140296130890465
DBN1,0.0116675671627058
DBNDD1,0.00675327132889404
DBNDD2,0
DBNL,0.00101262258761246
DBP,0.00588819842373128
DBR1,-0.00133506305239915
DBT,0.00145313647709577
DCAF10,-0.0006771634542792
DCAF11,0.00140488793727693
DCAF12,0.00249575853594156
DCAF13,0.00603394242506725
DCAF15,-0.00306658623838443
DCAF16,0.00143850367869897
DCAF17,0.0018721381415513
DCAF4,0.00922992691838608
DCAF4L1,-0.00249999631322159
DCAF5,-0.00292983768021064
DCAF6,-0.000510399188722192
DCAF7,0.00258332932674824
DCAF8,-0.000851893617540787
DCAF8L2,0.00210166403044364
DCAKD,0.0022843341177119
DCBLD1,-0.00535120040867249
DCBLD2,0.00788499369799208
DCDC1,0.00696324673254061
DCDC2,0.0161189879872508
DCHS1,0.00923670919583313
DCHS2,-0.00758716704175947
DCK,-0.00510103123856282
DCLK2,0.0130642540126961
DCLK3,-0.0042320652975813
DCLRE1A,0.00111026325574028
DCLRE1B,-0.000995189249260033
DCLRE1C,-0.00207792067379903
DCN,0
DCP1A,-0.00694842642104386
DCP1B,-0.00112004369385598
DCP2,-0.00153995379682976
DCPS,0.00210018584846743
DCST1,0.00716336556959269
DCST2,0
DCSTAMP,0.0213136210904821
DCT,-0.00496032298290641
DCTN1,0.00177894158777421
DCTN2,0
DCTN3,0.00386196698698451
DCTN4,-0.00286324780666489
DCTN5,0.00390593995626728
DCTN6,-0.00113834178086344
DCTPP1,0.00799089586162492
DCUN1D1,-0.00143119534147852
DCUN1D2,0.00673713032019644
DCUN1D3,0.0041521233744943
DCUN1D4,0.00118308538755171
DCUN1D5,0.00484697371210375
DCX,-0.00510515638898881
DCXR,0.00626633731029033
DDA1,-0.000128107290073775
DDAH1,0.0160613200290462
DDAH2,0.00275133562347185
DDB1,0.00267487905027427
DDB2,-0.00647568478020771
DDHD1,-0.00403575093581229
DDHD2,0.00326439428531273
DDI2,-0.000147722738106871
DDIT3,-0.00983204266526307
DDIT4,-0.0144651858562995
DDIT4L,0.0201855200762989
DDN,0.00387775769228758
DDO,0.00223007818548028
DDOST,0.00409489648761518
DDR1,-0.00873775878651994
DDR2,0
DDRGK1,-0.0021256975257798
DDT,0.00383377121109453
DDTL,0
DDX1,0.00248291155705097
DDX10,0.00758539478068529
DDX11,0.000513758218080085
DDX11L1,0.00772535333387577
DDX11L16,-0.00165413807487241
DDX11L2,0.00789788972623725
DDX12P,0.00606137882099216
DDX17,-0.00139720643733146
DDX18,0.00534753628041369
DDX19A,0.00444711803266206
DDX19B,-0.00387506064648317
DDX20,0.00263732645132459
DDX21,0.00418692744156213
DDX23,-0.000732332710881751
DDX24,-0.00460420757026887
DDX25,-0.00442437466759119
DDX27,0.00236833914161973
DDX28,0.00239860668382255
DDX31,0.00743618277288273
DDX39A,0.00472280235130675
DDX39B,0.00204546034996862
DDX3X,0
DDX41,0.00329092006435359
DDX42,0.00136553795480734
DDX43,-0.00865491560042589
DDX46,0.00692328795876186
DDX47,-0.0010862884529846
DDX49,0.00529660256649647
DDX5,-0.002768172248681
DDX50,0
DDX51,0.0036194958550111
DDX52,-0.00485494688015223
DDX54,0.00259694007664188
DDX55,0.00516901511646491
DDX56,0.00338794786816947
DDX58,-0.0159228259832019
DDX59,-0.0059226803333121
DDX60,-0.0155896359338397
DDX60L,-0.0108166898519689
DEAF1,0.00236919230841551
DECR1,-0.00422889252509292
DECR2,0.00794679254111793
DEDD,-0.00491313941956377
DEDD2,-0.00282428350674808
DEF6,0.00648325659926578
DEF8,0.00892006210081081
DEFB1,-0.0151598509929892
DEGS1,-0.000496240681891433
DEGS2,0.00553679357348779
DEK,-0.00460121384226017
DENND1A,-0.00104493210500635
DENND1B,-0.00236092556659161
DENND1C,0
DENND2C,0.00231096247885206
DENND2D,0.00332756779279924
DENND3,-0.00862215003096873
DENND4A,-0.00220479096288346
DENND4B,0.00329356342129633
DENND4C,0.0107675697968701
DENND5A,-0.0146504773332988
DENND5B,0.00443084300822524
DENND6A,0
DENND6B,-0.00110212348049999
DENR,0.000945942862494323
DEPDC1,0.0165969585568562
DEPDC1B,0.0107824669233347
DEPDC4,0.00466382132135092
DEPDC5,0.00390288677915883
DEPDC7,0.00873299178474801
DEPTOR,0.0191209518514887
DERA,0.00253835452808446
DERL1,-0.00368870564327179
DERL2,0
DERL3,0.0190505421735047
DES,-0.0202826019149749
DESI1,-0.00409019511949375
DESI2,-0.000277713677240215
DET1,0.00298941803013214
DEXI,0.00806227155180616
DFFA,0.00341885608868375
DFFB,0.00190322662342095
DGAT1,0.0049471853122119
DGAT2,-0.00999499417237743
DGCR11,0.00329827922109746
DGCR2,0.00105114301684683
DGCR5,0.00622450253600136
DGCR6,0.00241724062481957
DGCR6L,0.00127721766431098
DGCR8,0.00261412025909647
DGKA,-0.00290644144600256
DGKB,0
DGKD,0.0068615102918531
DGKE,-0.00525915555549725
DGKG,-0.00534496469286035
DGKH,0
DGKI,0.00988182982859914
DGKQ,0
DGKZ,0.00425360761960332
DHCR24,0.0159617184218693
DHCR7,0.0151708058070298
DHDDS,0.00373422742924536
DHDH,0
DHFR,0.00842212565934112
DHH,-0.00543670155326666
DHODH,0.00534382812119033
DHPS,-0.00140261277078591
DHRS1,0
DHRS11,0.0283850594169074
DHRS12,-0.00809017655515067
DHRS13,-0.0045058909619259
DHRS2,0.00870071225011533
DHRS3,0.0076627903627945
DHRS4,-0.001897274951026
DHRS4L1,0
DHRS4L2,-0.00244077355749606
DHRS7,0
DHRS7B,0
DHRS9,0.00736348234927858
DHRSX,-0.00100460108335481
DHTKD1,-0.00814309193781807
DHX15,0.00389266643856125
DHX29,0.00429319531495899
DHX30,0.00386922919538993
DHX32,0.00195354681062983
DHX33,0.0051075550243759
DHX35,0.0060065330824514
DHX36,-0.00406882220688537
DHX37,0.0028404351898853
DHX38,0.00262568273227088
DHX40,-0.00110355691140326
DHX57,0.00540399981087343
DHX58,-0.0154438755376076
DHX8,-0.00241557539200457
DHX9,0.00458581982431374
DIABLO,-0.00100825482509289
DIAPH1,0
DIAPH2,0.00132231386774122
DIAPH3,0.0115688975166527
DICER1,-0.000535870641546167
DIMT1,0.00452510443879362
DIO1,-0.0015803016240811
DIP2A,0.00446308862178514
DIP2B,0.00195111594667583
DIP2C,0.020524930550986
DIRAS1,0.0122400512064377
DIRAS2,0
DIRAS3,0.00398448383089826
DIRC3,0.00523737555867573
DIS3L,0.00202743127808719
DIS3L2,0.00536260987534588
DISC1,-0.00151197914103083
DISC1FP1,0
DISP1,0.00538312791186763
DISP2,0.00364500557675362
DIXDC1,-0.0125106417148835
DKC1,0.00540539423734544
DKK2,0
DKK3,0.00031227262736683
DLAT,0
DLC1,0.00755295351281444
DLD,0
DLEC1,0.00338446164164714
DLEU1,0.000855610620783358
DLEU2,0
DLEU2L,0.00519131149943148
DLEU7,-0.00776813949558823
DLG1,0.00209323795624888
DLG3,-0.00480185468889643
DLG4,0.00664377083938787
DLG5,-0.00241146793843927
DLGAP1,0.00348942140704028
DLGAP3,0.00695160702743342
DLGAP4,-0.00498840847127136
DLGAP5,0.0168926187313318
DLK1,-0.00186842025510116
DLK2,-0.0047300928265685
DLL1,0
DLL3,-0.00523937377487583
DLL4,-0.0215865632335368
DLST,0.0028313777935406
DLX1,0.00615654744633828
DLX2,0
DLX3,-0.000137346485180289
DLX4,0.00476143701142797
DMAP1,-0.00519351027150513
DMBT1,-0.00289832894044307
DMBX1,0
DMC1,-0.000342414272588083
DMD,-0.00230942046372756
DMKN,-0.00410437674251157
DMP1,0.00661643816220116
DMPK,0.0047732438820882
DMTF1,-0.00592774620107696
DMTN,0
DMWD,0
DMXL1,-0.00333163511360499
DMXL2,-0.00347783393535112
DNA2,0.00633691538082688
DNAAF1,-0.0223618868218497
DNAAF2,0.00316912569990241
DNAAF3,-0.00293518959623692
DNAH1,0
DNAH10,-0.00289476848751121
DNAH12,-0.00817058716542843
DNAH14,0.00819337321322663
DNAH17,-0.000244397720522758
DNAH2,-0.00275577858451878
DNAH3,0.00339155215583835
DNAH7,0.00668255557483508
DNAI1,0.00167901880311433
DNAJA1,-0.00758224681662095
DNAJA2,-0.00223391796293498
DNAJA3,0.00534256355331818
DNAJA4,0.00118766564956124
DNAJB1,0.00423351497022505
DNAJB11,0.00585400289698924
DNAJB12,-0.00289904248130526
DNAJB13,0.0104215220827115
DNAJB14,-0.00203893355878839
DNAJB2,-0.00255882225145168
DNAJB4,-0.00155876490501707
DNAJB5,0
DNAJB6,-0.00273702922314296
DNAJB9,0.00172535712266478
DNAJC1,-0.0055403315845226
DNAJC10,0.00336930869488461
DNAJC11,0.00612482624593752
DNAJC12,0.0107817171563628
DNAJC13,-0.00422033910020574
DNAJC14,-0.00243253811522851
DNAJC15,-0.00529318024481867
DNAJC17,0.00194039441721636
DNAJC18,-0.00441175759642746
DNAJC19,0
DNAJC21,-0.00102413485345507
DNAJC22,0.00272671042110538
DNAJC24,0.00169915322393457
DNAJC25,0.0033263945644589
DNAJC27,-0.00148183921485125
DNAJC28,0
DNAJC3,0.00363125814014522
DNAJC30,0
DNAJC4,0.00419153814749601
DNAJC5,0.0020569893179966
DNAJC5G,0.0060172804468732
DNAJC6,-0.0107195809557424
DNAJC7,-0.00516104832954207
DNAJC8,0.00163323979557813
DNAJC9,0.0057931782926689
DNAL1,0.00245142984085285
DNAL4,0.00264631706421142
DNASE1,0
DNASE1L1,0.00393261791110943
DNASE1L2,-0.00276344705531995
DNASE1L3,0.0393905233634319
DNASE2,-0.00240194796387022
DNASE2B,0.0340028901290812
DND1,-0.0208001575202388
DNER,0
DNHD1,-0.00214268923222374
DNM1,0.0142435429154979
DNM1L,0.000846063763259258
DNM1P35,0
DNM1P46,-0.0101710566856867
DNM2,0.00116278817079869
DNM3,0.0128854416570511
DNMBP,0.00731226762532317
DNMT1,0.0122313156125638
DNMT3A,0.0119174632107465
DNMT3B,0.000404975413144473
DNMT3L,0
DNPEP,-0.0030448800058462
DNPH1,0.011288640038983
DNTTIP1,0
DNTTIP2,0.0014527992888617
DOC2A,0.0102903690259898
DOC2B,-0.00513778989514089
DOCK1,0.00446069745962129
DOCK10,0.00470065884332165
DOCK11,0.00106736196879058
DOCK2,0.00263695799994146
DOCK3,0.0140527160272672
DOCK4,-0.00515704893103671
DOCK5,0.00322144821074074
DOCK7,0
DOCK8,-0.00255054760801071
DOCK9,-0.00680784651420917
DOHH,0.0035464791727676
DOK1,0.00137387255927508
DOK2,0.0189439318322453
DOK3,0.00574110866240015
DOK4,-0.00322801317475097
DOK5,-0.0282255820708232
DOK6,0.00120617225339539
DOLK,0.00298539189143694
DOLPP1,0.0046573357868473
DONSON,0.0031590515619937
DOT1L,0.00256567281235318
DPAGT1,0.00327948130574643
DPCD,0.0171398993057874
DPEP2,0.00583816747797029
DPEP3,0.00758624203740132
DPF2,-0.00233010851754967
DPF3,0.0140449397280793
DPH1,0.00376954420150515
DPH2,0.00774449760840611
DPH3,-0.000792864834392234
DPH5,0.00447653864818284
DPH6,0.00390197148947734
DPH7,0.00324665779675841
DPM1,0.000927683564863909
DPM2,0.00325112318112577
DPM3,0.0058913613447073
DPP3,0.00177470498714936
DPP4,0.00140235855152756
DPP7,0.00290068822954715
DPP8,0.00357506471121264
DPP9,0.00192964594565049
DPPA4,-0.00739353205747312
DPRXP4,0
DPY19L1,0.0087589507069709
DPY19L2,0.00445551926739569
DPY19L2P2,0.00559280560701038
DPY19L2P3,-0.00444684307969013
DPY19L2P4,0.00513726119778254
DPY19L3,0.00215096323554245
DPY30,0.000737827278122703
DPYD,0.00545930254902142
DPYS,-0.00860693455569515
DPYSL2,0
DPYSL3,0.00961594038031737
DPYSL5,0
DQX1,-0.00665642398033908
DR1,0
DRAM1,-0.010001017431451
DRAM2,0.00295347294803284
DRAP1,-0.00110041669977917
DRAXIN,0.00743814689971496
DRC1,-0.0152171428953786
DRD4,0.000863982964113375
DRD5,-0.00361941370837267
DRG1,0.00311163315077157
DRG2,0.00325730915801242
DRGX,-0.0184508593848471
DRICH1,0
DRP2,0.0080305773169467
DSC2,-0.00363365476366452
DSC3,0.00351107525590866
DSCAML1,-0.00959220594447491
DSCC1,0.00981781641229019
DSCR9,-0.0100249671486297
DSE,-0.00121132767199582
DSG2,-0.00296531989082929
DSN1,0.0028025785924192
DSP,-0.00928084610735469
DST,0.0031688061560311
DSTN,0.00521836053730993
DSTNP2,-0.00480976831815993
DSTYK,0.00270563663326531
DTD1,0.005854958329877
DTD2,-0.001932114624432
DTHD1,0.0107668966716572
DTL,0.0178349094154831
DTNA,0.0209297753799787
DTNB,-0.00346950529219653
DTNBP1,-0.00446253213760157
DTWD1,0.00331330752702063
DTWD2,0.00775766285921943
DTX1,0.017692189149441
DTX2,-0.00839910690781108
DTX3,-0.00655643256506349
DTX3L,-0.0121780701864607
DTX4,0.00759411382594587
DTYMK,0.00577140034128447
DUOX1,0.0174691311752264
DUOX2,0.00941543970295786
DUOXA1,0.0407381678838055
DUOXA2,0.00855325247364309
DUS1L,0.00589432704076392
DUS2,0.00371867427371123
DUS3L,0.00678222873102856
DUS4L,0.00311430626286601
DUSP1,-0.00421738705678375
DUSP10,-0.0162838256528425
DUSP11,-0.00247525885826696
DUSP12,-0.000159039224990236
DUSP13,0.0103512956948925
DUSP14,0.00884968698629407
DUSP15,-0.0142938069622532
DUSP16,-0.00122266480079397
DUSP18,-0.00304846792401285
DUSP19,0.0065653017499264
DUSP2,0.00479178382874061
DUSP22,-0.00205644232421901
DUSP23,0.00537384862302909
DUSP28,0.00169810017912755
DUSP3,0.0038436598629916
DUSP4,-0.00522456990204703
DUSP5,-0.0124711629133477
DUSP5P1,-0.00839349137073868
DUSP6,-0.000799384336972887
DUSP7,0.00838984215891136
DUSP8,-0.00809920031547488
DUSP9,0.0020388512723067
DUT,0.00399518484305388
DUXA,-0.00217382062368663
DUXAP10,-0.0102398145935626
DVL1,0.00459323070849962
DVL2,-0.000424447130698724
DVL3,-0.000720380767277961
DXO,-0.00479792336900894
DYDC1,-0.00324784356694744
DYDC2,-0.00521715397122407
DYM,0.00147554835941075
DYNAP,-0.00484879591792636
DYNC1H1,0.000934185245068614
DYNC1I1,0.00806936866535662
DYNC1I2,0
DYNC1LI1,-0.00445323832204023
DYNC1LI2,0
DYNC2H1,0.00999084251418883
DYNC2LI1,0.00189677167881964
DYNLL1,-0.00161569675726764
DYNLL2,0.00324236683739346
DYNLRB1,-0.00344347694343361
DYNLT1,-0.0118147579603657
DYNLT3,-0.00474740057834318
DYRK1A,-0.00508203450175143
DYRK1B,0.0013465836520662
DYRK2,0.00451119119502864
DYRK3,0
DYRK4,0.00528407226504718
DYSF,0.00407530816167518
DZANK1,0.00508160607658388
DZIP1,0.00600125102683402
DZIP1L,-0.00169084174969977
DZIP3,-0.00194736431082506
E2F1,0.0139156348625426
E2F2,0.0138535625633864
E2F3,0.00241146160017719
E2F4,0.00191933423583298
E2F5,-0.00488006345275203
E2F6,0.000536127385191849
E2F7,-0.00812791801802348
E2F8,0.0164147056109492
E4F1,0
EAF1,-0.00383112469612306
EAF2,-0.00416616483506612
EAPP,-0.00350197242362838
EARS2,0.01062049624906
EBF1,-0.00474610801042029
EBF4,-0.0262073544205019
EBI3,-0.0234113018776605
EBLN2,-0.00572197041398013
EBNA1BP2,0.00617437211428744
EBP,0.0107376013984741
EBPL,0.012114334569871
ECD,0.00408129584401435
ECE1,-0.0153343549818656
ECE2,-0.00147025723112116
ECEL1,0.000165741728737334
ECH1,0.00161886017218652
ECHDC1,0.00211263081528393
ECHDC2,-0.00353772979027527
ECHDC3,0.00143217504091529
ECHS1,0.00474081101121249
ECI1,0.00131813780788868
ECI2,-0.000863700823319259
ECM1,0.0059926028917004
ECM2,0
ECSCR,-0.00454810643303623
ECSIT,0.00571597214882042
ECT2,-0.00167536844577268
ECT2L,0.00465315608568886
EDA,0.0112345993331287
EDA2R,0
EDARADD,-0.0276673575957395
EDC3,0.000742321462214165
EDC4,0
EDEM1,-0.00378728065555379
EDEM2,-0.00720058015241728
EDEM3,0.00271542223873102
EDF1,-0.00497289881884823
EDIL3,0.0158390313450726
EDN1,-0.0372546374076568
EDNRB,0.0139786825548899
EDRF1,0.000973444350985624
EEA1,0.0100379779675222
EED,-0.00271782440245764
EEF1A1,-0.00108038937602677
EEF1B2,0.00846370064263009
EEF1DP3,-0.00330384099283726
EEF1E1,0.00588483188194076
EEF1G,0.00562142302497343
EEF2,0.00399667970234447
EEF2K,0.00865184687620878
EEFSEC,0.00647382586630967
EEPD1,0.0271412654245575
EFCAB11,0.00438443180203389
EFCAB12,-0.00422534352361078
EFCAB13,0.00324434236417056
EFCAB14,0.00242000331579664
EFCAB2,-0.00265459371848955
EFCAB3,-0.00601682421471242
EFCAB5,-0.00602583694543062
EFCAB6,0.00704267975138972
EFCAB7,0.0048930938209118
EFCC1,0.00324615058453783
EFEMP2,-0.00913339776452834
EFHC1,0.00433625776477806
EFHC2,-0.00101739085148752
EFHD2,0.00472924313284619
EFNA1,0.0137506545819443
EFNA2,-0.00302213224403881
EFNA3,0.00547025851418765
EFNA4,0.00167181188796663
EFNA5,-0.0052407236697901
EFNB1,0.00275342895544023
EFNB2,0
EFR3A,0.00182989712310715
EFR3B,0.00616075618394544
EFTUD2,0.00350526845284607
EGF,0.00384618757955843
EGFEM1P,0.00486743636512017
EGFL6,0.00278301464584708
EGFL7,0.0107931911056272
EGFL8,-0.0044687415077147
EGFLAM,0
EGFR,0
EGLN1,0.00212130621025586
EGLN2,-0.00187345292118046
EGLN3,0
EGOT,-0.0126862006013525
EGR1,0.0121126752510598
EGR2,0.0119064270798994
EGR3,0.0079584020118994
EGR4,0.00932726965460718
EHBP1,-0.0073372768087594
EHBP1L1,-0.00317438141427835
EHD1,-0.0048627793049407
EHD2,0.00796381594380926
EHD3,0.0154534993051994
EHD4,0.000146408557890399
EHF,0.0243367007189111
EHHADH,-0.0053944584258541
EHMT2,0
EI24,0.00285618482868626
EID1,0.00269909799897315
EID2,-0.00578142611164419
EID2B,0
EID3,-0.00539747705531762
EIF1,-0.0051231798012568
EIF1AD,0.00137149800279357
EIF1AX,0.0021300638134656
EIF1B,0.00113606773079359
EIF2A,0.00355915326194155
EIF2AK1,0.0013767602798745
EIF2AK2,-0.00775291487427198
EIF2AK3,0.00319727072844161
EIF2AK4,-0.000228124112091353
EIF2B1,0.0023048979707359
EIF2B2,0.00122961924804247
EIF2B3,0.00836637781887178
EIF2B4,0.00198173903228083
EIF2B5,0.00323496534967149
EIF2D,0.00253700225837065
EIF2S1,0.00226521797174344
EIF2S2,-0.00415155590721525
EIF2S3,0.00373413356564908
EIF3A,0.00604054208363211
EIF3B,0.00938338539215104
EIF3C,0.00670059515812437
EIF3D,0.00518571664958152
EIF3E,0.0024467374530438
EIF3F,0.00158402733153799
EIF3G,0.00146142129716505
EIF3H,0.000824931159193002
EIF3I,0.00383562577182328
EIF3J,0.00394297117875415
EIF3K,0.00474024715363889
EIF3L,0.00671589603051665
EIF3M,0.00181099302909631
EIF4A1,0.00515471392003141
EIF4A2,-0.00203212592330812
EIF4A3,0.00229720778635806
EIF4B,0.00433909106818896
EIF4E,0.00613411076800952
EIF4E3,-0.00321146411153831
EIF4EBP1,0.00492806531253901
EIF4EBP2,0.00296512642037723
EIF4EBP3,-0.00807635500700473
EIF4ENIF1,-0.00090124830755497
EIF4G1,0.00520164617278819
EIF4G2,0.00223868862545365
EIF4G3,0.00565788479070461
EIF4H,0.00196445216372066
EIF5,-0.00109858053292541
EIF5A,0
EIF5B,0.0038786193198317
EIF6,-0.00219432850331867
ELAC1,0
ELAC2,0.00405032404786016
ELANE,0.00337980548664789
ELAVL1,0.0038409984298006
ELAVL3,0
ELAVL4,0
ELF1,-0.00365754482561589
ELF2,-0.00400465642738005
ELF3,-0.010096642286872
ELF4,-0.00568242222184474
ELF5,0.00692490629689559
ELFN1,0.00484346038070471
ELFN2,-0.00365150638601787
ELK1,0.000588862399523775
ELK3,0.00320601375658251
ELK4,-0.00293850532955387
ELL,-0.00194517274286567
ELL2,0
ELL3,-0.00116712207079079
ELMO1,0.00407152012328356
ELMO2,-0.0124006080210089
ELMOD1,-0.00162101603196086
ELMOD2,0.00195284939889933
