Threshold,Strategy,Net_Benefit,TP,FP,TN,FN,PPV,NNT,Unnecessary_Treatments_Avoided
0.49,Treat All,-0.1362493715434892,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.49,Phenotype-Stratified (Q5),0.24283559577677222,56,9,104,26,0.8615384615384616,1.1607142857142856,104
0.49,Global Predictor (Q1),0.38994469582704877,77,1,112,5,0.9871794871794872,1.0129870129870129,112
0.49,CD274 (PD-L1+),-0.009854198089492207,0,2,111,82,0.0,,111
0.49,High TMB,0.0,0,0,113,82,0.0,,113
0.5,Treat None,0.0,0,0,113,82,,,113
0.5,Treat All,-0.15897435897435902,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.5,Phenotype-Stratified (Q5),0.2358974358974359,55,9,104,27,0.859375,1.1636363636363636,104
0.5,Global Predictor (Q1),0.3794871794871795,75,1,112,7,0.9868421052631579,1.0133333333333334,112
0.5,CD274 (PD-L1+),-0.010256410256410256,0,2,111,82,0.0,,111
0.5,High TMB,0.0,0,0,113,82,0.0,,113
0.51,Treat None,0.0,0,0,113,82,,,113
0.51,Treat All,-0.1826268969126113,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.51,Phenotype-Stratified (Q5),0.22888540031397175,54,9,104,28,0.8571428571428571,1.1666666666666667,104
0.51,Global Predictor (Q1),0.36902145473574044,73,1,112,9,0.9864864864864865,1.0136986301369864,112
0.51,CD274 (PD-L1+),-0.0053375196232339096,0,1,112,82,0.0,,112
0.51,High TMB,0.0,0,0,113,82,0.0,,113
0.52,Treat None,0.0,0,0,113,82,,,113
0.52,Treat All,-0.20726495726495736,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.52,Phenotype-Stratified (Q5),0.23247863247863249,54,8,105,28,0.8709677419354839,1.1481481481481481,105
0.52,Global Predictor (Q1),0.35854700854700855,71,1,112,11,0.9861111111111112,1.0140845070422535,112
0.52,CD274 (PD-L1+),-0.005555555555555557,0,1,112,82,0.0,,112
0.52,High TMB,0.0,0,0,113,82,0.0,,113
0.53,Treat None,0.0,0,0,113,82,,,113
0.53,Treat All,-0.23295144571740328,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.53,Phenotype-Stratified (Q5),0.22618657937806874,52,7,106,30,0.8813559322033898,1.1346153846153846,106
0.53,Global Predictor (Q1),0.3641025641025641,71,0,113,11,1.0,1.0,113
0.53,CD274 (PD-L1+),-0.0057828696126568475,0,1,112,82,0.0,,112
0.53,High TMB,0.0,0,0,113,82,0.0,,113
0.54,Treat None,0.0,0,0,113,82,,,113
0.54,Treat All,-0.2597547380156077,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.54,Phenotype-Stratified (Q5),0.20914158305462652,49,7,106,33,0.875,1.1428571428571428,106
0.54,Global Predictor (Q1),0.3435897435897436,67,0,113,15,1.0,1.0,113
0.54,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.54,High TMB,0.0,0,0,113,82,0.0,,113
0.55,Treat None,0.0,0,0,113,82,,,113
0.55,Treat All,-0.28774928774928804,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.55,Phenotype-Stratified (Q5),0.2022792022792023,48,7,106,34,0.8727272727272727,1.1458333333333335,106
0.55,Global Predictor (Q1),0.3333333333333333,65,0,113,17,1.0,1.0,113
0.55,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.55,High TMB,0.0,0,0,113,82,0.0,,113
0.56,Treat None,0.0,0,0,113,82,,,113
0.56,Treat All,-0.3170163170163172,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.56,Phenotype-Stratified (Q5),0.17482517482517482,43,7,106,39,0.86,1.1627906976744187,106
0.56,Global Predictor (Q1),0.3282051282051282,64,0,113,18,1.0,1.0,113
0.56,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.56,High TMB,0.0,0,0,113,82,0.0,,113
0.5700000000000001,Treat None,0.0,0,0,113,82,,,113
0.5700000000000001,Treat All,-0.34764460345855724,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.5700000000000001,Phenotype-Stratified (Q5),0.17972570065593318,43,6,107,39,0.8775510204081632,1.1395348837209303,107
0.5700000000000001,Global Predictor (Q1),0.31794871794871793,62,0,113,20,1.0,1.0,113
0.5700000000000001,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.5700000000000001,High TMB,0.0,0,0,113,82,0.0,,113
0.5800000000000001,Treat None,0.0,0,0,113,82,,,113
0.5800000000000001,Treat All,-0.37973137973138,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.5800000000000001,Phenotype-Stratified (Q5),0.16776556776556775,41,6,107,41,0.8723404255319149,1.146341463414634,107
0.5800000000000001,Global Predictor (Q1),0.3128205128205128,61,0,113,21,1.0,1.0,113
0.5800000000000001,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.5800000000000001,High TMB,0.0,0,0,113,82,0.0,,113
0.59,Treat None,0.0,0,0,113,82,,,113
0.59,Treat All,-0.41338336460287667,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.59,Phenotype-Stratified (Q5),0.1608505315822389,40,6,107,42,0.8695652173913043,1.1500000000000001,107
0.59,Global Predictor (Q1),0.30256410256410254,59,0,113,23,1.0,1.0,113
0.59,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.59,High TMB,0.0,0,0,113,82,0.0,,113
0.6,Treat None,0.0,0,0,113,82,,,113
0.6,Treat All,-0.4487179487179486,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.6,Phenotype-Stratified (Q5),0.15384615384615385,39,6,107,43,0.8666666666666667,1.1538461538461537,107
0.6,Global Predictor (Q1),0.2923076923076923,57,0,113,25,1.0,1.0,113
0.6,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.6,High TMB,0.0,0,0,113,82,0.0,,113
0.61,Treat None,0.0,0,0,113,82,,,113
0.61,Treat All,-0.48586456278763973,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.61,Phenotype-Stratified (Q5),0.13648915187376726,36,6,107,46,0.8571428571428571,1.1666666666666667,107
0.61,Global Predictor (Q1),0.28717948717948716,56,0,113,26,1.0,1.0,113
0.61,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.61,High TMB,0.0,0,0,113,82,0.0,,113
0.62,Treat None,0.0,0,0,113,82,,,113
0.62,Treat All,-0.524966261808367,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.62,Phenotype-Stratified (Q5),0.13441295546558707,36,6,107,46,0.8571428571428571,1.1666666666666667,107
0.62,Global Predictor (Q1),0.26153846153846155,51,0,113,31,1.0,1.0,113
0.62,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.62,High TMB,0.0,0,0,113,82,0.0,,113
0.63,Treat None,0.0,0,0,113,82,,,113
0.63,Treat All,-0.5661815661815661,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.63,Phenotype-Stratified (Q5),0.13582813582813583,35,5,108,47,0.875,1.1428571428571428,108
0.63,Global Predictor (Q1),0.2512820512820513,49,0,113,33,1.0,1.0,113
0.63,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.63,High TMB,0.0,0,0,113,82,0.0,,113
0.64,Treat None,0.0,0,0,113,82,,,113
0.64,Treat All,-0.6096866096866098,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.64,Phenotype-Stratified (Q5),0.12877492877492877,34,5,108,48,0.8717948717948718,1.1470588235294117,108
0.64,Global Predictor (Q1),0.24615384615384617,48,0,113,34,1.0,1.0,113
0.64,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.64,High TMB,0.0,0,0,113,82,0.0,,113
0.65,Treat None,0.0,0,0,113,82,,,113
0.65,Treat All,-0.6556776556776558,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.65,Phenotype-Stratified (Q5),0.12161172161172162,33,5,108,49,0.868421052631579,1.1515151515151514,108
0.65,Global Predictor (Q1),0.2358974358974359,46,0,113,36,1.0,1.0,113
0.65,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.65,High TMB,0.0,0,0,113,82,0.0,,113
0.66,Treat None,0.0,0,0,113,82,,,113
0.66,Treat All,-0.704374057315234,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.66,Phenotype-Stratified (Q5),0.1143288084464555,32,5,108,50,0.8648648648648649,1.15625,108
0.66,Global Predictor (Q1),0.21025641025641026,41,0,113,41,1.0,1.0,113
0.66,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.66,High TMB,0.0,0,0,113,82,0.0,,113
0.67,Treat None,0.0,0,0,113,82,,,113
0.67,Treat All,-0.7560217560217564,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.67,Phenotype-Stratified (Q5),0.1121989121989122,30,4,109,52,0.8823529411764706,1.1333333333333333,109
0.67,Global Predictor (Q1),0.19487179487179487,38,0,113,44,1.0,1.0,113
0.67,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.67,High TMB,0.0,0,0,113,82,0.0,,113
0.68,Treat None,0.0,0,0,113,82,,,113
0.68,Treat All,-0.8108974358974361,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.68,Phenotype-Stratified (Q5),0.10512820512820512,29,4,109,53,0.8787878787878788,1.1379310344827587,109
0.68,Global Predictor (Q1),0.18461538461538463,36,0,113,46,1.0,1.0,113
0.68,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.68,High TMB,0.0,0,0,113,82,0.0,,113
0.6900000000000001,Treat None,0.0,0,0,113,82,,,113
0.6900000000000001,Treat All,-0.8693134822167086,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.6900000000000001,Phenotype-Stratified (Q5),0.11447477253928866,29,3,110,53,0.90625,1.103448275862069,110
0.6900000000000001,Global Predictor (Q1),0.17435897435897435,34,0,113,48,1.0,1.0,113
0.6900000000000001,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.6900000000000001,High TMB,0.0,0,0,113,82,0.0,,113
0.7000000000000001,Treat None,0.0,0,0,113,82,,,113
0.7000000000000001,Treat All,-0.9316239316239321,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.7000000000000001,Phenotype-Stratified (Q5),0.10256410256410256,27,3,110,55,0.9,1.1111111111111112,110
0.7000000000000001,Global Predictor (Q1),0.1641025641025641,32,0,113,50,1.0,1.0,113
0.7000000000000001,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.7000000000000001,High TMB,0.0,0,0,113,82,0.0,,113
0.7100000000000001,Treat None,0.0,0,0,113,82,,,113
0.7100000000000001,Treat All,-0.9982316534040678,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.7100000000000001,Phenotype-Stratified (Q5),0.09566755083996462,26,3,110,56,0.896551724137931,1.1153846153846154,110
0.7100000000000001,Global Predictor (Q1),0.14358974358974358,28,0,113,54,1.0,1.0,113
0.7100000000000001,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.7100000000000001,High TMB,0.0,0,0,113,82,0.0,,113
0.72,Treat None,0.0,0,0,113,82,,,113
0.72,Treat All,-1.0695970695970696,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.72,Phenotype-Stratified (Q5),0.08864468864468864,25,3,110,57,0.8928571428571429,1.1199999999999999,110
0.72,Global Predictor (Q1),0.13333333333333333,26,0,113,56,1.0,1.0,113
0.72,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.72,High TMB,0.0,0,0,113,82,0.0,,113
0.73,Treat None,0.0,0,0,113,82,,,113
0.73,Treat All,-1.1462488129154793,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.73,Phenotype-Stratified (Q5),0.08148148148148149,24,3,110,58,0.8888888888888888,1.125,110
0.73,Global Predictor (Q1),0.11282051282051282,22,0,113,60,1.0,1.0,113
0.73,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.73,High TMB,0.0,0,0,113,82,0.0,,113
0.74,Treat None,0.0,0,0,113,82,,,113
0.74,Treat All,-1.2287968441814594,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.74,Phenotype-Stratified (Q5),0.07928994082840238,24,3,110,58,0.8888888888888888,1.125,110
0.74,Global Predictor (Q1),0.08717948717948718,17,0,113,65,1.0,1.0,113
0.74,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.74,High TMB,0.0,0,0,113,82,0.0,,113
0.75,Treat None,0.0,0,0,113,82,,,113
0.75,Treat All,-1.317948717948718,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.75,Phenotype-Stratified (Q5),0.12307692307692308,24,0,113,58,1.0,1.0,113
0.75,Global Predictor (Q1),0.08717948717948718,17,0,113,65,1.0,1.0,113
0.75,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.75,High TMB,0.0,0,0,113,82,0.0,,113
0.76,Treat None,0.0,0,0,113,82,,,113
0.76,Treat All,-1.4145299145299148,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.76,Phenotype-Stratified (Q5),0.11282051282051282,22,0,113,60,1.0,1.0,113
0.76,Global Predictor (Q1),0.08205128205128205,16,0,113,66,1.0,1.0,113
0.76,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.76,High TMB,0.0,0,0,113,82,0.0,,113
0.77,Treat None,0.0,0,0,113,82,,,113
0.77,Treat All,-1.5195094760312153,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.77,Phenotype-Stratified (Q5),0.09230769230769231,18,0,113,64,1.0,1.0,113
0.77,Global Predictor (Q1),0.08205128205128205,16,0,113,66,1.0,1.0,113
0.77,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.77,High TMB,0.0,0,0,113,82,0.0,,113
0.78,Treat None,0.0,0,0,113,82,,,113
0.78,Treat All,-1.6340326340326345,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.78,Phenotype-Stratified (Q5),0.08717948717948718,17,0,113,65,1.0,1.0,113
0.78,Global Predictor (Q1),0.07179487179487179,14,0,113,68,1.0,1.0,113
0.78,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.78,High TMB,0.0,0,0,113,82,0.0,,113
0.79,Treat None,0.0,0,0,113,82,,,113
0.79,Treat All,-1.75946275946276,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.79,Phenotype-Stratified (Q5),0.07692307692307693,15,0,113,67,1.0,1.0,113
0.79,Global Predictor (Q1),0.07179487179487179,14,0,113,68,1.0,1.0,113
0.79,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.79,High TMB,0.0,0,0,113,82,0.0,,113
0.8,Treat None,0.0,0,0,113,82,,,113
0.8,Treat All,-1.897435897435898,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.8,Phenotype-Stratified (Q5),0.06666666666666667,13,0,113,69,1.0,1.0,113
0.8,Global Predictor (Q1),0.07179487179487179,14,0,113,68,1.0,1.0,113
0.8,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.8,High TMB,0.0,0,0,113,82,0.0,,113
0.81,Treat None,0.0,0,0,113,82,,,113
0.81,Treat All,-2.0499325236167354,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.81,Phenotype-Stratified (Q5),0.06666666666666667,13,0,113,69,1.0,1.0,113
0.81,Global Predictor (Q1),0.06666666666666667,13,0,113,69,1.0,1.0,113
0.81,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.81,High TMB,0.0,0,0,113,82,0.0,,113
0.8200000000000001,Treat None,0.0,0,0,113,82,,,113
0.8200000000000001,Treat All,-2.2193732193732205,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.8200000000000001,Phenotype-Stratified (Q5),0.06153846153846154,12,0,113,70,1.0,1.0,113
0.8200000000000001,Global Predictor (Q1),0.05641025641025641,11,0,113,71,1.0,1.0,113
0.8200000000000001,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.8200000000000001,High TMB,0.0,0,0,113,82,0.0,,113
0.8300000000000001,Treat None,0.0,0,0,113,82,,,113
0.8300000000000001,Treat All,-2.4087481146304692,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.8300000000000001,Phenotype-Stratified (Q5),0.06153846153846154,12,0,113,70,1.0,1.0,113
0.8300000000000001,Global Predictor (Q1),0.05128205128205128,10,0,113,72,1.0,1.0,113
0.8300000000000001,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.8300000000000001,High TMB,0.0,0,0,113,82,0.0,,113
0.8400000000000001,Treat None,0.0,0,0,113,82,,,113
0.8400000000000001,Treat All,-2.6217948717948745,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.8400000000000001,Phenotype-Stratified (Q5),0.05128205128205128,10,0,113,72,1.0,1.0,113
0.8400000000000001,Global Predictor (Q1),0.046153846153846156,9,0,113,73,1.0,1.0,113
0.8400000000000001,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.8400000000000001,High TMB,0.0,0,0,113,82,0.0,,113
0.85,Treat None,0.0,0,0,113,82,,,113
0.85,Treat All,-2.8632478632478633,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.85,Phenotype-Stratified (Q5),0.05128205128205128,10,0,113,72,1.0,1.0,113
0.85,Global Predictor (Q1),0.046153846153846156,9,0,113,73,1.0,1.0,113
0.85,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.85,High TMB,0.0,0,0,113,82,0.0,,113
