Threshold,Strategy,Net_Benefit,TP,FP,TN,FN,PPV,NNT,Unnecessary_Treatments_Avoided
0.5,Treat None,0.0,0,0,113,82,,,113
0.5,Treat All,-0.15897435897435902,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.5,Phenotype-Stratified (Q5),0.3076923076923077,64,4,109,18,0.9411764705882353,1.0625,109
0.5,Global Predictor (Q1),0.3230769230769231,63,0,113,19,1.0,1.0,113
0.5,CD274 (PD-L1+),-0.010256410256410256,0,2,111,82,0.0,,111
0.5,High TMB,0.015384615384615382,7,4,109,75,0.6363636363636364,1.5714285714285714,109
0.51,Treat None,0.0,0,0,113,82,,,113
0.51,Treat All,-0.1826268969126113,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.51,Phenotype-Stratified (Q5),0.3121925693354265,64,3,110,18,0.9552238805970149,1.046875,110
0.51,Global Predictor (Q1),0.3128205128205128,61,0,113,21,1.0,1.0,113
0.51,CD274 (PD-L1+),-0.0053375196232339096,0,1,112,82,0.0,,112
0.51,High TMB,0.009628466771323913,5,3,110,77,0.625,1.6,110
0.52,Treat None,0.0,0,0,113,82,,,113
0.52,Treat All,-0.20726495726495736,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.52,Phenotype-Stratified (Q5),0.2858974358974359,59,3,110,23,0.9516129032258065,1.0508474576271185,110
0.52,Global Predictor (Q1),0.29743589743589743,58,0,113,24,1.0,1.0,113
0.52,CD274 (PD-L1+),-0.005555555555555557,0,1,112,82,0.0,,112
0.52,High TMB,0.014529914529914527,5,2,111,77,0.7142857142857143,1.4,111
0.53,Treat None,0.0,0,0,113,82,,,113
0.53,Treat All,-0.23295144571740328,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.53,Phenotype-Stratified (Q5),0.2698308783415166,56,3,110,26,0.9491525423728814,1.0535714285714286,110
0.53,Global Predictor (Q1),0.28717948717948716,56,0,113,26,1.0,1.0,113
0.53,CD274 (PD-L1+),-0.0057828696126568475,0,1,112,82,0.0,,112
0.53,High TMB,0.008947081287506818,4,2,111,78,0.6666666666666666,1.5,111
0.54,Treat None,0.0,0,0,113,82,,,113
0.54,Treat All,-0.2597547380156077,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.54,Phenotype-Stratified (Q5),0.25886287625418064,54,3,110,28,0.9473684210526315,1.0555555555555556,110
0.54,Global Predictor (Q1),0.28717948717948716,56,0,113,26,1.0,1.0,113
0.54,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.54,High TMB,0.008472686733556297,4,2,111,78,0.6666666666666666,1.5,111
0.55,Treat None,0.0,0,0,113,82,,,113
0.55,Treat All,-0.28774928774928804,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.55,Phenotype-Stratified (Q5),0.24786324786324784,52,3,110,30,0.9454545454545454,1.0576923076923077,110
0.55,Global Predictor (Q1),0.26153846153846155,51,0,113,31,1.0,1.0,113
0.55,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.55,High TMB,0.007977207977207974,4,2,111,78,0.6666666666666666,1.5,111
0.56,Treat None,0.0,0,0,113,82,,,113
0.56,Treat All,-0.3170163170163172,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.56,Phenotype-Stratified (Q5),0.2163170163170163,46,3,110,36,0.9387755102040817,1.0652173913043477,110
0.56,Global Predictor (Q1),0.2358974358974359,46,0,113,36,1.0,1.0,113
0.56,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.56,High TMB,0.0074592074592074575,4,2,111,78,0.6666666666666666,1.5,111
0.5700000000000001,Treat None,0.0,0,0,113,82,,,113
0.5700000000000001,Treat All,-0.34764460345855724,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.5700000000000001,Phenotype-Stratified (Q5),0.19499105545617174,42,3,110,40,0.9333333333333333,1.0714285714285714,110
0.5700000000000001,Global Predictor (Q1),0.23076923076923078,45,0,113,37,1.0,1.0,113
0.5700000000000001,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.5700000000000001,High TMB,0.006917113893858077,4,2,111,78,0.6666666666666666,1.5,111
0.5800000000000001,Treat None,0.0,0,0,113,82,,,113
0.5800000000000001,Treat All,-0.37973137973138,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.5800000000000001,Phenotype-Stratified (Q5),0.15824175824175823,35,3,110,47,0.9210526315789473,1.0857142857142856,110
0.5800000000000001,Global Predictor (Q1),0.22564102564102564,44,0,113,38,1.0,1.0,113
0.5800000000000001,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.5800000000000001,High TMB,0.006349206349206344,4,2,111,78,0.6666666666666666,1.5,111
0.59,Treat None,0.0,0,0,113,82,,,113
0.59,Treat All,-0.41338336460287667,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.59,Phenotype-Stratified (Q5),0.14196372732958099,32,3,110,50,0.9142857142857143,1.09375,110
0.59,Global Predictor (Q1),0.2153846153846154,42,0,113,40,1.0,1.0,113
0.59,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.59,High TMB,0.00575359599749844,4,2,111,78,0.6666666666666666,1.5,111
0.6,Treat None,0.0,0,0,113,82,,,113
0.6,Treat All,-0.4487179487179486,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.6,Phenotype-Stratified (Q5),0.10512820512820512,25,3,110,57,0.8928571428571429,1.1199999999999999,110
0.6,Global Predictor (Q1),0.20512820512820512,40,0,113,42,1.0,1.0,113
0.6,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.6,High TMB,3.469446951953614e-18,3,2,111,79,0.6,1.6666666666666667,111
0.61,Treat None,0.0,0,0,113,82,,,113
0.61,Treat All,-0.48586456278763973,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.61,Phenotype-Stratified (Q5),0.0967784352399737,22,2,111,60,0.9166666666666666,1.090909090909091,111
0.61,Global Predictor (Q1),0.2,39,0,113,43,1.0,1.0,113
0.61,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.61,High TMB,-0.0006574621959237331,3,2,111,79,0.6,1.6666666666666667,111
0.62,Treat None,0.0,0,0,113,82,,,113
0.62,Treat All,-0.524966261808367,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.62,Phenotype-Stratified (Q5),0.09932523616734143,21,1,112,61,0.9545454545454546,1.0476190476190477,112
0.62,Global Predictor (Q1),0.19487179487179487,38,0,113,44,1.0,1.0,113
0.62,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.62,High TMB,-0.006477732793522267,2,2,111,80,0.5,2.0,111
0.63,Treat None,0.0,0,0,113,82,,,113
0.63,Treat All,-0.5661815661815661,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.63,Phenotype-Stratified (Q5),0.09743589743589744,19,0,113,63,1.0,1.0,113
0.63,Global Predictor (Q1),0.18974358974358974,37,0,113,45,1.0,1.0,113
0.63,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.63,High TMB,-0.007207207207207208,2,2,111,80,0.5,2.0,111
0.64,Treat None,0.0,0,0,113,82,,,113
0.64,Treat All,-0.6096866096866098,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.64,Phenotype-Stratified (Q5),0.09230769230769231,18,0,113,64,1.0,1.0,113
0.64,Global Predictor (Q1),0.16923076923076924,33,0,113,49,1.0,1.0,113
0.64,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.64,High TMB,-0.00797720797720798,2,2,111,80,0.5,2.0,111
0.65,Treat None,0.0,0,0,113,82,,,113
0.65,Treat All,-0.6556776556776558,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.65,Phenotype-Stratified (Q5),0.08717948717948718,17,0,113,65,1.0,1.0,113
0.65,Global Predictor (Q1),0.15897435897435896,31,0,113,51,1.0,1.0,113
0.65,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.65,High TMB,-0.008791208791208793,2,2,111,80,0.5,2.0,111
0.66,Treat None,0.0,0,0,113,82,,,113
0.66,Treat All,-0.704374057315234,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.66,Phenotype-Stratified (Q5),0.07692307692307693,15,0,113,67,1.0,1.0,113
0.66,Global Predictor (Q1),0.14871794871794872,29,0,113,53,1.0,1.0,113
0.66,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.66,High TMB,-0.009653092006033185,2,2,111,80,0.5,2.0,111
0.67,Treat None,0.0,0,0,113,82,,,113
0.67,Treat All,-0.7560217560217564,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.67,Phenotype-Stratified (Q5),0.041025641025641026,8,0,113,74,1.0,1.0,113
0.67,Global Predictor (Q1),0.12307692307692308,24,0,113,58,1.0,1.0,113
0.67,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.67,High TMB,-0.010567210567210572,2,2,111,80,0.5,2.0,111
0.68,Treat None,0.0,0,0,113,82,,,113
0.68,Treat All,-0.8108974358974361,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.68,Phenotype-Stratified (Q5),0.035897435897435895,7,0,113,75,1.0,1.0,113
0.68,Global Predictor (Q1),0.11794871794871795,23,0,113,59,1.0,1.0,113
0.68,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.68,High TMB,-0.000641025641025644,2,1,112,80,0.6666666666666666,1.5,112
0.6900000000000001,Treat None,0.0,0,0,113,82,,,113
0.6900000000000001,Treat All,-0.8693134822167086,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.6900000000000001,Phenotype-Stratified (Q5),0.03076923076923077,6,0,113,76,1.0,1.0,113
0.6900000000000001,Global Predictor (Q1),0.09743589743589744,19,0,113,63,1.0,1.0,113
0.6900000000000001,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.6900000000000001,High TMB,-0.0011579818031430978,2,1,112,80,0.6666666666666666,1.5,112
0.7000000000000001,Treat None,0.0,0,0,113,82,,,113
0.7000000000000001,Treat All,-0.9316239316239321,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.7000000000000001,Phenotype-Stratified (Q5),0.02564102564102564,5,0,113,77,1.0,1.0,113
0.7000000000000001,Global Predictor (Q1),0.08205128205128205,16,0,113,66,1.0,1.0,113
0.7000000000000001,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.7000000000000001,High TMB,-0.001709401709401712,2,1,112,80,0.6666666666666666,1.5,112
0.7100000000000001,Treat None,0.0,0,0,113,82,,,113
0.7100000000000001,Treat All,-0.9982316534040678,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.7100000000000001,Phenotype-Stratified (Q5),0.0,0,0,113,82,0.0,,113
0.7100000000000001,Global Predictor (Q1),0.06153846153846154,12,0,113,70,1.0,1.0,113
0.7100000000000001,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.7100000000000001,High TMB,-0.002298850574712649,2,1,112,80,0.6666666666666666,1.5,112
0.72,Treat None,0.0,0,0,113,82,,,113
0.72,Treat All,-1.0695970695970696,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.72,Phenotype-Stratified (Q5),0.0,0,0,113,82,0.0,,113
0.72,Global Predictor (Q1),0.046153846153846156,9,0,113,73,1.0,1.0,113
0.72,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.72,High TMB,-0.008058608058608058,1,1,112,81,0.5,2.0,112
0.73,Treat None,0.0,0,0,113,82,,,113
0.73,Treat All,-1.1462488129154793,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.73,Phenotype-Stratified (Q5),0.0,0,0,113,82,0.0,,113
0.73,Global Predictor (Q1),0.041025641025641026,8,0,113,74,1.0,1.0,113
0.73,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.73,High TMB,-0.008736942070275401,1,1,112,81,0.5,2.0,112
0.74,Treat None,0.0,0,0,113,82,,,113
0.74,Treat All,-1.2287968441814594,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.74,Phenotype-Stratified (Q5),0.0,0,0,113,82,0.0,,113
0.74,Global Predictor (Q1),0.02564102564102564,5,0,113,77,1.0,1.0,113
0.74,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.74,High TMB,-0.009467455621301774,1,1,112,81,0.5,2.0,112
0.75,Treat None,0.0,0,0,113,82,,,113
0.75,Treat All,-1.317948717948718,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.75,Phenotype-Stratified (Q5),0.0,0,0,113,82,0.0,,113
0.75,Global Predictor (Q1),0.015384615384615385,3,0,113,79,1.0,1.0,113
0.75,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.75,High TMB,-0.010256410256410258,1,1,112,81,0.5,2.0,112
0.76,Treat None,0.0,0,0,113,82,,,113
0.76,Treat All,-1.4145299145299148,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.76,Phenotype-Stratified (Q5),0.0,0,0,113,82,0.0,,113
0.76,Global Predictor (Q1),0.010256410256410256,2,0,113,80,1.0,1.0,113
0.76,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.76,High TMB,-0.011111111111111113,1,1,112,81,0.5,2.0,112
0.77,Treat None,0.0,0,0,113,82,,,113
0.77,Treat All,-1.5195094760312153,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.77,Phenotype-Stratified (Q5),0.0,0,0,113,82,0.0,,113
0.77,Global Predictor (Q1),0.0,0,0,113,82,0.0,,113
0.77,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.77,High TMB,0.005128205128205128,1,0,113,81,1.0,1.0,113
0.78,Treat None,0.0,0,0,113,82,,,113
0.78,Treat All,-1.6340326340326345,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.78,Phenotype-Stratified (Q5),0.0,0,0,113,82,0.0,,113
0.78,Global Predictor (Q1),0.0,0,0,113,82,0.0,,113
0.78,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.78,High TMB,0.005128205128205128,1,0,113,81,1.0,1.0,113
0.79,Treat None,0.0,0,0,113,82,,,113
0.79,Treat All,-1.75946275946276,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.79,Phenotype-Stratified (Q5),0.0,0,0,113,82,0.0,,113
0.79,Global Predictor (Q1),0.0,0,0,113,82,0.0,,113
0.79,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.79,High TMB,0.005128205128205128,1,0,113,81,1.0,1.0,113
0.8,Treat None,0.0,0,0,113,82,,,113
0.8,Treat All,-1.897435897435898,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.8,Phenotype-Stratified (Q5),0.0,0,0,113,82,0.0,,113
0.8,Global Predictor (Q1),0.0,0,0,113,82,0.0,,113
0.8,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.8,High TMB,0.005128205128205128,1,0,113,81,1.0,1.0,113
0.81,Treat None,0.0,0,0,113,82,,,113
0.81,Treat All,-2.0499325236167354,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.81,Phenotype-Stratified (Q5),0.0,0,0,113,82,0.0,,113
0.81,Global Predictor (Q1),0.0,0,0,113,82,0.0,,113
0.81,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.81,High TMB,0.005128205128205128,1,0,113,81,1.0,1.0,113
0.8200000000000001,Treat None,0.0,0,0,113,82,,,113
0.8200000000000001,Treat All,-2.2193732193732205,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.8200000000000001,Phenotype-Stratified (Q5),0.0,0,0,113,82,0.0,,113
0.8200000000000001,Global Predictor (Q1),0.0,0,0,113,82,0.0,,113
0.8200000000000001,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.8200000000000001,High TMB,0.005128205128205128,1,0,113,81,1.0,1.0,113
0.8300000000000001,Treat None,0.0,0,0,113,82,,,113
0.8300000000000001,Treat All,-2.4087481146304692,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.8300000000000001,Phenotype-Stratified (Q5),0.0,0,0,113,82,0.0,,113
0.8300000000000001,Global Predictor (Q1),0.0,0,0,113,82,0.0,,113
0.8300000000000001,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.8300000000000001,High TMB,0.005128205128205128,1,0,113,81,1.0,1.0,113
0.8400000000000001,Treat None,0.0,0,0,113,82,,,113
0.8400000000000001,Treat All,-2.6217948717948745,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.8400000000000001,Phenotype-Stratified (Q5),0.0,0,0,113,82,0.0,,113
0.8400000000000001,Global Predictor (Q1),0.0,0,0,113,82,0.0,,113
0.8400000000000001,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.8400000000000001,High TMB,0.005128205128205128,1,0,113,81,1.0,1.0,113
0.85,Treat None,0.0,0,0,113,82,,,113
0.85,Treat All,-2.8632478632478633,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.85,Phenotype-Stratified (Q5),0.0,0,0,113,82,0.0,,113
0.85,Global Predictor (Q1),0.0,0,0,113,82,0.0,,113
0.85,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.85,High TMB,0.005128205128205128,1,0,113,81,1.0,1.0,113
0.86,Treat None,0.0,0,0,113,82,,,113
0.86,Treat All,-3.1391941391941396,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.86,Phenotype-Stratified (Q5),0.0,0,0,113,82,0.0,,113
0.86,Global Predictor (Q1),0.0,0,0,113,82,0.0,,113
0.86,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.86,High TMB,0.005128205128205128,1,0,113,81,1.0,1.0,113
0.87,Treat None,0.0,0,0,113,82,,,113
0.87,Treat All,-3.4575936883629192,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.87,Phenotype-Stratified (Q5),0.0,0,0,113,82,0.0,,113
0.87,Global Predictor (Q1),0.0,0,0,113,82,0.0,,113
0.87,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.87,High TMB,0.005128205128205128,1,0,113,81,1.0,1.0,113
0.88,Treat None,0.0,0,0,113,82,,,113
0.88,Treat All,-3.82905982905983,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.88,Phenotype-Stratified (Q5),0.0,0,0,113,82,0.0,,113
0.88,Global Predictor (Q1),0.0,0,0,113,82,0.0,,113
0.88,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.88,High TMB,0.005128205128205128,1,0,113,81,1.0,1.0,113
0.89,Treat None,0.0,0,0,113,82,,,113
0.89,Treat All,-4.268065268065269,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.89,Phenotype-Stratified (Q5),0.0,0,0,113,82,0.0,,113
0.89,Global Predictor (Q1),0.0,0,0,113,82,0.0,,113
0.89,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.89,High TMB,0.005128205128205128,1,0,113,81,1.0,1.0,113
0.9,Treat None,0.0,0,0,113,82,,,113
0.9,Treat All,-4.7948717948717965,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.9,Phenotype-Stratified (Q5),0.0,0,0,113,82,0.0,,113
0.9,Global Predictor (Q1),0.0,0,0,113,82,0.0,,113
0.9,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.9,High TMB,0.005128205128205128,1,0,113,81,1.0,1.0,113
0.91,Treat None,0.0,0,0,113,82,,,113
0.91,Treat All,-5.438746438746441,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.91,Phenotype-Stratified (Q5),0.0,0,0,113,82,0.0,,113
0.91,Global Predictor (Q1),0.0,0,0,113,82,0.0,,113
0.91,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.91,High TMB,0.005128205128205128,1,0,113,81,1.0,1.0,113
0.92,Treat None,0.0,0,0,113,82,,,113
0.92,Treat All,-6.243589743589748,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.92,Phenotype-Stratified (Q5),0.0,0,0,113,82,0.0,,113
0.92,Global Predictor (Q1),0.0,0,0,113,82,0.0,,113
0.92,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.92,High TMB,0.005128205128205128,1,0,113,81,1.0,1.0,113
0.93,Treat None,0.0,0,0,113,82,,,113
0.93,Treat All,-7.2783882783882845,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.93,Phenotype-Stratified (Q5),0.0,0,0,113,82,0.0,,113
0.93,Global Predictor (Q1),0.0,0,0,113,82,0.0,,113
0.93,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.93,High TMB,0.005128205128205128,1,0,113,81,1.0,1.0,113
0.9400000000000001,Treat None,0.0,0,0,113,82,,,113
0.9400000000000001,Treat All,-8.658119658119668,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.9400000000000001,Phenotype-Stratified (Q5),0.0,0,0,113,82,0.0,,113
0.9400000000000001,Global Predictor (Q1),0.0,0,0,113,82,0.0,,113
0.9400000000000001,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.9400000000000001,High TMB,0.005128205128205128,1,0,113,81,1.0,1.0,113
0.9500000000000001,Treat None,0.0,0,0,113,82,,,113
0.9500000000000001,Treat All,-10.589743589743607,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.9500000000000001,Phenotype-Stratified (Q5),0.0,0,0,113,82,0.0,,113
0.9500000000000001,Global Predictor (Q1),0.0,0,0,113,82,0.0,,113
0.9500000000000001,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.9500000000000001,High TMB,0.005128205128205128,1,0,113,81,1.0,1.0,113
0.9600000000000001,Treat None,0.0,0,0,113,82,,,113
0.9600000000000001,Treat All,-13.487179487179516,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.9600000000000001,Phenotype-Stratified (Q5),0.0,0,0,113,82,0.0,,113
0.9600000000000001,Global Predictor (Q1),0.0,0,0,113,82,0.0,,113
0.9600000000000001,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.9600000000000001,High TMB,0.005128205128205128,1,0,113,81,1.0,1.0,113
0.97,Treat None,0.0,0,0,113,82,,,113
0.97,Treat All,-18.316239316239304,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.97,Phenotype-Stratified (Q5),0.0,0,0,113,82,0.0,,113
0.97,Global Predictor (Q1),0.0,0,0,113,82,0.0,,113
0.97,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.97,High TMB,0.0,0,0,113,82,0.0,,113
0.98,Treat None,0.0,0,0,113,82,,,113
0.98,Treat All,-27.974358974358953,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.98,Phenotype-Stratified (Q5),0.0,0,0,113,82,0.0,,113
0.98,Global Predictor (Q1),0.0,0,0,113,82,0.0,,113
0.98,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.98,High TMB,0.0,0,0,113,82,0.0,,113
0.99,Treat None,0.0,0,0,113,82,,,113
0.99,Treat All,-56.948717948717906,82,113,0,0,0.4205128205128205,2.3780487804878048,0
0.99,Phenotype-Stratified (Q5),0.0,0,0,113,82,0.0,,113
0.99,Global Predictor (Q1),0.0,0,0,113,82,0.0,,113
0.99,CD274 (PD-L1+),0.0,0,0,113,82,0.0,,113
0.99,High TMB,0.0,0,0,113,82,0.0,,113
